Meltpond_ID,xs_drift,ys_drift
1,-0.0034188468924509,-0.0017971097908688
3,-0.0025488322795892,-0.0032098642500005
5,-0.0237806713291965,0.0181439686603622
6,-0.0046406626035997,0.0045146219268184
7,-0.0022484350554068,-0.0043586944942742
8,-0.0008899536306752,-2.9958298860637457e-05
9,-0.0033495161434762,-0.0022653723812429
