x_atc,lat_ph,lon_ph,depth,depth_no_refraction,sd
8987624.5,80.42464923255945,-108.57080214959382,-0.9753028098701471,-1.3076578956956948,0.10312380600325786
8987627.0,80.4246677249827,-108.5708279935399,-0.856301407196835,-1.1481042450450443,0.086283702786453
8987629.5,80.42468621740596,-108.57085383748598,-0.737300004523523,-0.9885505943943937,0.06944359956964813
8987632.0,80.42469555870396,-108.57086701450565,-0.8450275901014686,-1.1329886360360353,0.086283702786453
8987634.5,80.42470490000196,-108.57088019152532,-0.9527551756794143,-1.2774266776776768,0.10312380600325786
8987637.0,80.42473914496767,-108.57092634803092,-0.9317927481495014,-1.2493208590590583,0.13532883055115522
8987639.5,80.42477338993339,-108.57097250453654,-0.9108303206195886,-1.2212150404404398,0.16753385509905255
8987642.0,80.42480143292994,-108.57101092332742,-0.8185265836940745,-1.0974568505005,0.14132459738380407
8987644.5,80.4248294759265,-108.5710493421183,-0.7262228467685605,-0.9736986605605602,0.1151153396685556
8987647.0,80.42485129656387,-108.57107916386347,-0.7356734741031516,-0.9863697892892891,0.1263968323324013
8987649.5,80.42487311720124,-108.57110898560865,-0.7451241014377428,-0.999040918018018,0.13767832499624696
8987652.0,80.4248949422874,-108.57113865621346,-0.7725133401828506,-1.0357636198698696,0.14117277778364784
8987654.5,80.42491676737355,-108.57116832681828,-0.7999025789279582,-1.0724863217217213,0.1446672305710487
8987657.0,80.42493549068294,-108.57119466602933,-0.7966346874547886,-1.0681048270270266,0.14454386159515395
8987659.5,80.42495421399234,-108.57122100524036,-0.793366795981619,-1.0637233323323319,0.14442049261925924
8987662.0,80.42496980592267,-108.5712416597303,-1.438775361932617,-1.929068534534534,0.1666354468652938
8987664.5,80.42498539785299,-108.57126231422026,-2.084183927883615,-2.794413736736736,0.18885040111132836
8987667.0,80.42500723664585,-108.57129183286847,-1.9796114007421877,-2.654205906506506,0.196071010590587
8987669.5,80.4250290754387,-108.57132135151669,-1.8750388736007604,-2.513998076276276,0.2032916200698457
8987672.0,80.42505092998087,-108.57135193299587,-1.796491504216783,-2.4086840274274266,0.17593069527353167
8987674.5,80.42507278452305,-108.57138251447506,-1.7179441348328055,-2.3033699785785777,0.14856977047721762
8987677.0,80.42509462390825,-108.57141156653955,-1.743037766177855,-2.337014796196195,0.15323084715913826
8987679.5,80.42511646329345,-108.57144061860406,-1.7681313975229047,-2.370659613813813,0.15789192384105885
8987682.0,80.42513831407089,-108.5714704390729,-1.7127263530630632,-2.2963741271771765,0.18196426782941963
8987684.5,80.42516016484834,-108.57150025954174,-1.657321308603222,-2.2220886405405404,0.2060366118177804
8987687.0,80.42518201720591,-108.57153016169065,-1.6025001786916642,-2.1485860496996994,0.20208429629327648
8987689.5,80.42520386956349,-108.57156006383954,-1.5476790487801064,-2.0750834588588587,0.1981319807687726
8987692.0,80.42522572060417,-108.5715899129099,-1.5727533103617852,-2.1087023060560557,0.20292308311564453
8987694.5,80.42524757164486,-108.57161976198024,-1.5978275719434638,-2.1423211532532527,0.20771418546251644
8987697.0,80.42527254634192,-108.5716541761947,-1.6230234053883543,-2.1761030005005004,0.19630816159979433
8987699.5,80.42529752103896,-108.57168859040917,-1.6482192388332446,-2.2098848477477477,0.1849021377370723
8987702.0,80.42531936207787,-108.57171797142372,-1.6588745602629946,-2.224171195595595,0.17429464554425053
8987704.5,80.42534120311679,-108.57174735243828,-1.6695298816927444,-2.2384575434434426,0.1636871533514288
8987707.0,80.42535992494956,-108.57177275918619,-1.6409241330463415,-2.2001037801801795,0.17624191810391562
8987709.5,80.42537864678233,-108.5717981659341,-1.612318384399939,-2.1617500169169164,0.18879668285640241
8987712.0,80.42540048220599,-108.57182754348331,-1.2268652722021045,-1.6449455942442437,0.1960325219263417
8987714.5,80.42542231762964,-108.57185692103252,-0.84141216000427,-1.128141171571571,0.20326836099628104
8987717.0,80.42544415608997,-108.57188709069875,-0.8306821842665297,-1.113754729379379,0.20623846355965936
8987719.5,80.4254659945503,-108.57191726036498,-0.8199522085287895,-1.099368287187187,0.20920856612303773
8987722.0,80.4254878258872,-108.5719472724667,-0.8199522085287895,-1.099368287187187,0.2133478962227829
8987724.5,80.42550965722411,-108.5719772845684,-0.8199522085287895,-1.099368287187187,0.2174872263225281
8987727.0,80.42553770750277,-108.57201515520214,-0.869263910461523,-1.1654839957957954,0.1943398895067728
8987729.5,80.42556575778143,-108.57205302583588,-0.9185756123942564,-1.2315997044044038,0.17119255269101752
8987732.0,80.42558133661865,-108.57207412352969,-0.8590059985932852,-1.151730483233233,0.1994864943668025
8987734.5,80.42559691545587,-108.5720952212235,-0.799436384792314,-1.071861262062062,0.2277804360425875
8987737.0,80.42561872716794,-108.5721254778671,-0.7854058993880054,-1.0530495916416414,0.2157482179099093
8987739.5,80.42564053888003,-108.57215573451072,-0.7713754139836968,-1.0342379212212207,0.20371599977723118
8987742.0,80.42566233337388,-108.57218521280831,-0.7478415349347849,-1.002684374524524,0.19017676637555786
8987744.5,80.42568412786771,-108.57221469110588,-0.7243076558858729,-0.9711308278278272,0.17663753297388457
8987747.0,80.42570902057115,-108.57224820687966,-0.6786325070962913,-0.9098909048548542,0.19259890481487127
8987749.5,80.42573391327458,-108.57228172265346,-0.6329573583067098,-0.8486509818818813,0.20856027665585794
8987752.0,80.42575569118237,-108.57231154441455,-0.5979339398308479,-0.8016925918918913,0.18168496994350467
8987754.5,80.42577746909016,-108.57234136617564,-0.562910521354986,-0.7547342019019014,0.15480966323115145
