Meltpond_ID,xs_drift,ys_drift
1,0.007412075782711096,-0.08866569943167518
2,-0.02734515513010329,-0.132757413651111
3,-0.06046764406875378,-0.08804248320375141
4,0.00513606721032521,-0.08904754425598901
