x_atc,lat_ph,lon_ph,depth
9197957.0,82.2504683074482,12.145229753290543,-0.5668554407160428
9197965.0,82.25053004103079,12.145101996784662,-0.5673533381958483
9197973.0,82.25060430062292,12.144950187463774,-0.5596607970415975
9197981.0,82.25067224713979,12.144809740554702,-0.5627029957284864
