x_atc,lat_ph,lon_ph,depth,depth_no_refraction,sd
9160891.5,81.92991948461797,-16.553232729370826,-0.6969599251950731,-0.9344637787787784,0.21378108914643254
9160894.0,81.92994097259141,-16.55327338771492,-0.72080231960126,-0.9664309739739734,0.20600309805243602
9160896.5,81.92996246056485,-16.553314046059015,-0.7446447140074468,-0.9983981691691683,0.19822510695843948
9160899.0,81.92998407349242,-16.553353477737886,-0.7565659112105403,-1.0143817667667658,0.20217224794698058
9160901.5,81.93000568641999,-16.55339290941676,-0.7684871084136337,-1.0303653643643633,0.20611938893552165
9160904.0,81.93002712050293,-16.553433960978644,-0.7860380688136976,-1.0538971861861848,0.20558318660506217
9160906.5,81.93004855458587,-16.553475012540527,-0.8035890292137616,-1.0774290080080062,0.2050469842746027
9160909.0,81.93007011936515,-16.553514802809715,-0.8154250730564723,-1.0932984344344323,0.20408895919192402
9160911.5,81.93009168414446,-16.553554593078907,-0.8272611168991828,-1.1091678608608584,0.20313093410924532
9160914.0,81.93011328169207,-16.553594025475107,-0.8367763720036566,-1.1219256406406384,0.20544366608665068
9160916.5,81.93013487923969,-16.55363345787131,-0.8462916271081304,-1.1346834204204184,0.2077563980640561
9160919.0,81.93015643161172,-16.553673270712117,-0.8646799957047389,-1.1593380150150132,0.21487238480803025
9160921.5,81.93017798398374,-16.55371308355293,-0.8830683643013472,-1.183992609609608,0.22198837155200446
9160924.0,81.93019948899448,-16.553753303741047,-0.8994135808316654,-1.205907804804803,0.22040569991144812
9160926.5,81.93022099400521,-16.55379352392917,-0.9157587973619836,-1.227822999999998,0.2188230282708918
9160929.0,81.9302425706128,-16.553833020405634,-0.9311017550255443,-1.2483943953953944,0.22154795466904548
9160931.5,81.9302641472204,-16.553872516882098,-0.9464447126891049,-1.2689657907907907,0.22427288106719917
9160934.0,81.93028562188711,-16.55391295339534,-0.9627796741140093,-1.2908672362362363,0.22485103283357277
9160936.5,81.93030709655382,-16.553953389908582,-0.9791146355389138,-1.312768681681682,0.22542918459994632
9160939.0,81.93032859712807,-16.553993546557535,-0.9911122275286289,-1.3288547072072059,0.2171998874338301
9160941.5,81.93035009770233,-16.554033703206485,-1.003109819518344,-1.3449407327327298,0.20897059026771378
9160944.0,81.93037168454003,-16.554073017450914,-1.013541124456578,-1.3589267257257238,0.21097181566534887
9160946.5,81.93039327137772,-16.554112331695343,-1.023972429394812,-1.3729127187187178,0.21297304106298395
9160949.0,81.93041483171173,-16.554151868846517,-0.9960878391574333,-1.3355258638638627,0.22384135266141714
9160951.5,81.93043639204573,-16.55419140599769,-0.9682032489200545,-1.2981390090090077,0.23470966425985038
9160954.0,81.93045785350648,-16.554231836301618,-0.9378131145446491,-1.2573927927927917,0.22851409007700055
9160956.5,81.93047931496724,-16.554272266605548,-0.9074229801692437,-1.2166465765765757,0.22231851589415064
9160959.0,81.93050086767317,-16.55431184013949,-0.9074229801692437,-1.2166465765765757,0.22257212735908524
9160961.5,81.9305224203791,-16.554351413673434,-0.9074229801692437,-1.2166465765765757,0.22282573882401985
9160964.0,81.9305439024449,-16.554391633394633,-0.8750068368354778,-1.173183945945945,0.22593910120362834
9160966.5,81.93056538451067,-16.554431853115833,-0.8425906935017117,-1.1297213153153143,0.22905246358323691
9160969.0,81.93058689918257,-16.554471756870527,-0.8198325420650594,-1.099207841841841,0.2204993395499027
9160971.5,81.93060841385449,-16.55451166062522,-0.797074390628407,-1.0686943683683676,0.21194621551656842
9160974.0,81.93062992503765,-16.554551574898184,-0.7737663125235605,-1.0374435690690684,0.211789582058091
9160976.5,81.93065143622081,-16.55459148917115,-0.750458234418714,-1.0061927697697692,0.2116329485996136
9160979.0,81.9306729281869,-16.55463159651225,-0.7363411060282894,-0.9872649309309307,0.2060784089737464
9160981.5,81.93069442015297,-16.55467170385336,-0.7222239776378648,-0.9683370920920922,0.20052386934787922
9160984.0,81.93071890688624,-16.55471824984093,-0.6980231861114221,-0.9358893683683682,0.2049012960508563
9160986.5,81.93074339361951,-16.554764795828508,-0.6738223945849795,-0.9034416446446443,0.2092787227538334
9160989.0,81.93076486211058,-16.554805131236105,-0.6617219988217585,-0.8872177827827827,0.20777131703168936
9160991.5,81.93078633060166,-16.5548454666437,-0.6496216030585376,-0.8709939209209212,0.20626391130954533
9160994.0,81.93080799155494,-16.554884621678184,-0.6467715128371792,-0.8671726021021016,0.208512860354992
9160996.5,81.93082965250822,-16.55492377671267,-0.6439214226158206,-0.8633512832832819,0.21076180940043862
9160999.0,81.93085103883823,-16.554964555823474,-0.6292509799231871,-0.8436815765765746,0.2138850246371102
9161001.5,81.93087242516822,-16.555005334934283,-0.6145805372305537,-0.8240118698698673,0.2170082398737818
9161004.0,81.93089375420521,-16.55504669365996,-0.6164655933635419,-0.8265392987987963,0.221715548056516
9161006.5,81.93091508324221,-16.555088052385635,-0.6183506494965301,-0.8290667277277253,0.2264228562392502
9161009.0,81.93093651061764,-16.555128505095656,-0.6277759301614705,-0.8417038723723698,0.22681576033407821
9161011.5,81.93095793799309,-16.555168957805677,-0.6372012108264108,-0.8543410170170143,0.22720866442890622
9161014.0,81.93097931699273,-16.555209912405005,-0.6372012108264108,-0.8543410170170143,0.2266505425132802
9161016.5,81.93100069599238,-16.55525086700433,-0.6372012108264108,-0.8543410170170143,0.22609242059765422
9161019.0,81.9310220766079,-16.555291852892317,-0.6334310985604346,-0.8492861591591563,0.22396447282808285
9161021.5,81.93104345722342,-16.55533283878031,-0.6296609862944582,-0.8442313013012983,0.22183652505851145
