x_atc,lat_ph,lon_ph,depth,depth_no_refraction,sd
9198387.5,82.26902905105648,-16.788369914164598,-0.8056558719472768,-1.0802001711711702,0.3025092865583437
9198390.0,82.26905365991925,-16.788420040352435,-0.7467696993661388,-1.0012472882882872,0.2734556085269079
9198392.5,82.26907826878201,-16.788470166540268,-0.6878835267850009,-0.9222944054054043,0.24440193049547215
9198395.0,82.26910280548685,-16.788520968307317,-0.7086968757967413,-0.9502003438438429,0.23131868455301738
9198397.5,82.26912734219171,-16.78857177007437,-0.7295102248084817,-0.9781062822822815,0.21823543861056255
9198400.0,82.26914271148581,-16.788603199203912,-0.771901627736403,-1.0349434534534527,0.22687207434098489
9198402.5,82.26915808077992,-16.788634628333455,-0.8142930306643242,-1.091780624624624,0.23550871007140717
9198405.0,82.26917960637456,-16.788678577427355,-0.8643111254759557,-1.158843444444444,0.2351009217989385
9198407.5,82.2692011319692,-16.78872252652126,-0.9143292202875872,-1.225906264264264,0.23469313352646975
9198410.0,82.26922566218853,-16.78877338991809,-0.9708714144224747,-1.3017164084084079,0.2000180397435391
9198412.5,82.26925019240787,-16.788824253314928,-1.0274136085573622,-1.3775265525525517,0.16534294596060845
9198415.0,82.26927165567824,-16.788868752212423,-1.068222447738934,-1.4322418678678672,0.17160146490971798
9198417.5,82.26929311894862,-16.788913251109918,-1.109031286920506,-1.4869571831831827,0.1778599838588275
9198420.0,82.2693085221935,-16.788944363989867,-1.131848644867398,-1.5175500390390382,0.212328545919701
9198422.5,82.26932392543837,-16.788975476869815,-1.1546660028142899,-1.5481428948948937,0.2467971079805745
9198425.0,82.26935148453032,-16.789032972731817,-1.1805427216538011,-1.5828376536536526,0.24144592968763104
9198427.5,82.26937904362227,-16.789090468593823,-1.2064194404933126,-1.6175324124124115,0.2360947513946876
9198430.0,82.26940050983191,-16.78913487175193,-1.2200677875289387,-1.635831722722722,0.23733143944667492
9198432.5,82.26942197604154,-16.789179274910037,-1.2337161345645649,-1.6541310330330323,0.23856812749866227
9198435.0,82.2694434653028,-16.789223442731142,-1.25232552770926,-1.6790819709709697,0.238877292379617
9198437.5,82.26946495456404,-16.789267610552248,-1.270934920853955,-1.704032908908907,0.2391864572605717
9198440.0,82.26948638909238,-16.789312231805553,-1.3438571295197286,-1.8018049044044022,0.24725782040797242
9198442.5,82.26950782362071,-16.78935685305886,-1.4167793381855023,-1.8995768998998974,0.2553291835553731
9198445.0,82.26952927862047,-16.78940125318256,-1.4998878162888003,-2.011006351851851,0.250065233579282
9198447.5,82.26955073362022,-16.789445653306263,-1.5829962943920985,-2.122435803803804,0.24480128360319098
9198450.0,82.26957222788658,-16.789489638415994,-1.7208572961922188,-2.3072758613613615,0.228179201296191
9198452.5,82.26959372215296,-16.78953362352572,-1.858718297992339,-2.492115918918919,0.21155711898919102
9198455.0,82.26960904642894,-16.78956527679722,-2.041119008066344,-2.7366735335335335,0.2121342715108436
9198457.5,82.26962437070493,-16.78959693006872,-2.2235197181403494,-2.981231148148148,0.21271142403249618
9198460.0,82.26965193640318,-16.789654013982187,-2.3082624853351366,-3.0948518078078076,0.21270914324298898
9198462.5,82.26967950210143,-16.789711097895655,-2.3930052525299237,-3.2084724674674674,0.2127068624534818
9198465.0,82.2697009569995,-16.789755294765293,-2.4380049701462996,-3.268806791791792,0.2334778448863442
9198467.5,82.26972241189758,-16.78979949163493,-2.4830046877626755,-3.3291411161161166,0.25424882731920667
9198470.0,82.26975310823019,-16.789862954475574,-2.4553117931886224,-3.292011281281282,0.2565911926782059
9198472.5,82.26978380456282,-16.78992641731622,-2.4276188986145697,-3.254881446446447,0.25893355803720514
9198475.0,82.26979291119876,-16.789945886981442,-2.5393991063959516,-3.404753127127128,0.19605705198598963
9198477.5,82.2698020178347,-16.78996535664667,-2.6511793141773334,-3.554624807807808,0.1331805459347741
9198480.0,82.26983571742781,-16.79003381849885,-2.4969997172374967,-3.3479052482482485,0.15741092340852308
9198482.5,82.26986941702093,-16.790102280351032,-2.3428201202976595,-3.1411856886886893,0.18164130088227204
9198485.0,82.26988161066559,-16.790127698539123,-2.3428201202976595,-3.1411856886886893,0.19428278347907618
9198487.5,82.26989380431026,-16.790153116727215,-2.3428201202976595,-3.1411856886886893,0.2069242660758803
9198490.0,82.2699182912333,-16.790202992373096,-2.3004188545952715,-3.084335293793794,0.22082594382584955
9198492.5,82.26994277815635,-16.79025286801898,-2.2580175888928835,-3.027484898898899,0.23472762157581878
9198495.0,82.26996113724103,-16.790290282514903,-2.2723192632657225,-3.0466601716716717,0.23096920869446597
9198497.5,82.2699794963257,-16.79032769701082,-2.2866209376385616,-3.0658354444444447,0.2272107958131131
9198500.0,82.27000088279027,-16.79037162263927,-2.1908343865019093,-2.9374075975975975,0.21576264030060938
9198502.5,82.27002226925484,-16.79041554826772,-2.0950478353652566,-2.8089797507507503,0.20431448478810563
9198505.0,82.27004368390615,-16.790459171669237,-2.0600555831969816,-2.7620631476476465,0.20634414279688548
9198507.5,82.27006509855748,-16.790502795070754,-2.025063331028707,-2.715146544544543,0.20837380080566537
9198510.0,82.2700896045427,-16.790552321368885,-1.9148571897250184,-2.567385326826826,0.19953785266437432
9198512.5,82.27011411052793,-16.790601847667016,-1.8046510484213296,-2.419624109109109,0.19070190452308328
9198515.0,82.27013543589558,-16.790646245511745,-1.7126726331760715,-2.296302101101101,0.20467101524738474
9198517.5,82.27015676126325,-16.79069064335647,-1.6206942179308137,-2.172980093093093,0.21864012597168622
