x_atc,lat_ph,lon_ph,depth,depth_no_refraction,sd
8933577.5,79.9521606548832,-107.95291260354122,-0.3846578499386846,-0.5157381579579585,0.15700849189768315
8933580.0,79.95218542140225,-107.9529432287812,-0.39144206691990346,-0.5248342405405411,0.14549073017585448
8933582.5,79.9522101879213,-107.95297385402117,-0.39822628390112236,-0.5339303231231236,0.13397296845402581
8933585.0,79.95222566933576,-107.95299311006639,-0.3630713565769331,-0.48679560985986026,0.1527968542115692
8933587.5,79.95224115075023,-107.95301236611162,-0.32791642925274384,-0.4396608965965969,0.17162073996911253
8933590.0,79.95226902151525,-107.95304743872437,-0.2855266039730465,-0.3828258406906908,0.17581539380113717
8933592.5,79.95229689228027,-107.95308251133712,-0.24313677869334924,-0.3259907847847847,0.18001004763316183
8933595.0,79.95232166825309,-107.95311386628396,-0.24432264017510613,-0.32758075367867856,0.18090844128847114
8933597.5,79.95234644422591,-107.9531452212308,-0.24550850165686303,-0.3291707225725724,0.18180683494378047
8933600.0,79.95236502370324,-107.95316841340153,-0.2516020511562773,-0.33734077810310303,0.201149370453532
8933602.5,79.95238360318058,-107.95319160557224,-0.25769560065569164,-0.34551083363363366,0.22049190596328352
8933605.0,79.95240528252518,-107.95321886797171,-0.29310904450948927,-0.3929921584084082,0.23254707917772946
8933607.5,79.95242696186978,-107.9532461303712,-0.32852248836328685,-0.4404734831831827,0.24460225239217542
8933610.0,79.95244864295128,-107.95327337664224,-0.33793459477151994,-0.4530929641641641,0.24247625793371574
8933612.5,79.9524703240328,-107.95330062291328,-0.347346701179753,-0.46571244514514554,0.24035026347525615
8933615.0,79.95248892089613,-107.9533248376866,-0.42585470136634884,-0.5709737089089089,0.24494141368068217
8933617.5,79.95250751775946,-107.95334905245991,-0.5043627015529446,-0.6762349726726722,0.2495325638861082
8933620.0,79.95253539393737,-107.95338385102608,-0.5105898319568296,-0.6845841296296291,0.24283115446653977
8933622.5,79.95256327011528,-107.95341864959224,-0.5168169623607147,-0.692933286586586,0.23612974504697137
8933625.0,79.95258185059684,-107.95344137256205,-0.5244461510146848,-0.7031622828328332,0.2534534335565901
8933627.5,79.95260043107841,-107.95346409553186,-0.532075339668655,-0.7133912790790804,0.27077712206620885
8933630.0,79.95262212388333,-107.95349156801839,-0.5365513066146066,-0.7193925265465473,0.2747496826961185
8933632.5,79.95264381668825,-107.95351904050494,-0.5410272735605581,-0.7253937740140142,0.2787222433260281
8933635.0,79.95266550946154,-107.95354632969048,-0.5597465369003986,-0.7504920227427432,0.26897596580978944
8933637.5,79.95268720223483,-107.95357361887602,-0.578465800240239,-0.7755902714714722,0.2592296882935508
8933640.0,79.95270889518319,-107.95360065115818,-0.6167539522797714,-0.8269259221221228,0.2546740167099949
8933642.5,79.95273058813156,-107.95362768344036,-0.6550421043193038,-0.8782615727727734,0.250118345126439
8933645.0,79.95274918837515,-107.95365120689492,-0.6397268435034908,-0.8577273125125133,0.25821512652564205
8933647.5,79.95276778861874,-107.95367473034948,-0.624411582687678,-0.8371930522522533,0.26631190792484516
8933650.0,79.95279259146317,-107.95370588773451,-0.6301845953579004,-0.8449333412412419,0.2565361758296431
8933652.5,79.95281739430759,-107.95373704511954,-0.6359576080281228,-0.8526736302302305,0.24676044373444114
8933655.0,79.9528421930868,-107.95376757093597,-0.5340107255535569,-0.7159861886886887,0.25278380637033504
8933657.5,79.952866991866,-107.9537980967524,-0.432063843078991,-0.5792987471471469,0.2588071690062289
8933660.0,79.95289490608977,-107.9538331401304,-0.46790440736979433,-0.6273527426926926,0.24043003927197715
8933662.5,79.95292282031355,-107.95386818350842,-0.5037449716605977,-0.6754067382382383,0.22205290953772533
8933665.0,79.95294143743163,-107.95389192383621,-0.5177096012730273,-0.6941301111111111,0.22205290953772533
8933667.5,79.95296005454973,-107.953915664164,-0.5316742308854568,-0.712853483983984,0.22205290953772533
8933670.0,79.95298176507592,-107.95394230839409,-0.55678089333308,-0.7465157733283283,0.22630066015482403
8933672.5,79.95300347560209,-107.95396895262417,-0.5818875557807031,-0.7801780626726726,0.23054841077192273
8933675.0,79.95302209560003,-107.9539923902919,-0.625426948024867,-0.83855442482983,0.23037802225105206
8933677.5,79.953040715598,-107.95401582795964,-0.6689663402690309,-0.8969307869869874,0.23020763373018144
8933680.0,79.95305313218104,-107.95403155124211,-0.7159544396629853,-0.9599310762862865,0.2202754924672674
8933682.5,79.95306554876409,-107.95404727452458,-0.7629425390569398,-1.0229313655855856,0.21034335120435346
8933685.0,79.95309650861924,-107.9540856317418,-0.764275357151178,-1.0247183696696698,0.20496443528275501
8933687.5,79.95312746847438,-107.95412398895904,-0.7656081752454162,-1.026505373753754,0.19958551936115662
8933690.0,79.9531492385064,-107.95415125593325,-0.7857818121178137,-1.0535536045945948,0.19915246948882073
