x_atc,lat_ph,lon_ph,depth,depth_no_refraction,sd
9160151.5,81.93888528141748,-61.809948665579206,-0.3844756002308568,-0.5154938028028031,0.21671205941427685
9160154.0,81.93890965224475,-61.80999284418897,-0.3557509965850575,-0.4769806821821829,0.2182767010073397
9160156.5,81.93893402307201,-61.81003702279874,-0.3270263929392582,-0.43846756156156275,0.21984134260040258
9160159.0,81.9389553505779,-61.81007553800739,-0.3325341057487151,-0.445852144144145,0.22041421685351567
9160161.5,81.93897667808379,-61.81011405321604,-0.338041818558172,-0.4532367267267272,0.22098709110662876
9160164.0,81.93899801269507,-61.810152623383786,-0.3879605595702444,-0.5201663358358366,0.21264218939659138
9160166.5,81.93901934730634,-61.81019119355154,-0.4378793005823168,-0.587095944944946,0.20429728768655403
9160169.0,81.9390406835035,-61.81022933903349,-0.4700700443739847,-0.6302563663663672,0.21263298912088133
9160171.5,81.93906201970067,-61.81026748451544,-0.5022607881656527,-0.6734167877877884,0.22096869055520857
9160174.0,81.93908337323572,-61.81030651877809,-0.5722586735632338,-0.7672679349349356,0.21462369725996028
9160176.5,81.93910472677075,-61.81034555304074,-0.642256558960815,-0.8611190820820829,0.20827870396471196
9160179.0,81.9391260875662,-61.810384365136755,-0.690465193952345,-0.9257558303303313,0.20307598068689092
9160181.5,81.93914744836162,-61.81042317723277,-0.738673828943875,-0.9903925785785797,0.19787325740906986
9160184.0,81.93916870785807,-61.81046024142495,-0.7871768887136343,-1.0554240830830839,0.2059779558155704
9160186.5,81.93918996735451,-61.810497305617126,-0.8356799484833938,-1.1204555875875881,0.21408265422207096
9160189.0,81.93921142119372,-61.81053739577338,-0.8627564825531566,-1.1567590240240246,0.21996964280780584
9160191.5,81.93923287503293,-61.81057748592963,-0.8898330166229195,-1.1930624604604612,0.22585663139354079
9160194.0,81.9392543368341,-61.810617455935315,-0.9149755125448422,-1.2267727942942952,0.2236094179652497
9160196.5,81.93927579863525,-61.810657425941,-0.9401180084667649,-1.2604831281281292,0.22136220453695862
9160199.0,81.93929726491805,-61.810697045577626,-0.9362499321710843,-1.2552969229229238,0.22384192312922307
9160201.5,81.93931873120087,-61.81073666521426,-0.9323818558754038,-1.2501107177177184,0.22632164172148753
9160204.0,81.93934327754889,-61.81078201687833,-0.9362499321710843,-1.2552969229229238,0.22264476851686088
9160206.5,81.9393678238969,-61.8108273685424,-0.9401180084667649,-1.2604831281281292,0.21896789531223423
9160209.0,81.93938931420215,-61.810867224781205,-0.9125128941159651,-1.2234709864864868,0.22071131250308626
9160211.5,81.93941080450738,-61.81090708102002,-0.8849077797651654,-1.1864588448448443,0.22245472969393829
9160214.0,81.9394323068158,-61.81094719102937,-0.8290498522382732,-1.1115661456456454,0.2120517658727811
9160216.5,81.93945380912425,-61.81098730103872,-0.7731919247113811,-1.0366734464464464,0.20164880205162392
9160219.0,81.93947531833052,-61.81102723668882,-0.7654870690055009,-1.026342997997998,0.20301902972640462
9160221.5,81.9394968275368,-61.81106717233892,-0.7577822132996206,-1.0160125495495498,0.20438925740118533
9160224.0,81.9395183491981,-61.81110750718646,-0.7134792929908087,-0.9566124709709714,0.20547099008941405
9160226.5,81.9395398708594,-61.811147842034,-0.6691763726819967,-0.8972123923923929,0.20655272277764283
9160229.0,81.93956140253036,-61.811188246262624,-0.6443570227020545,-0.8639353233233238,0.20854047641353413
9160231.5,81.93958293420131,-61.811228650491245,-0.6195376727221125,-0.8306582542542547,0.21052823004942542
9160234.0,81.93960446880482,-61.81126862625503,-0.5998309638868717,-0.8042360670670674,0.2103848682706368
9160236.5,81.9396260034083,-61.81130860201882,-0.5801242550516309,-0.7778138798798802,0.2102415064918481
9160239.0,81.93964754412059,-61.81134851621306,-0.5344836982422082,-0.7166203368368373,0.20325183763739865
9160241.5,81.93966908483286,-61.81138843040729,-0.48884314143278557,-0.6554267937937945,0.1962621687829492
9160244.0,81.93969064783863,-61.81142961895931,-0.4641676992656377,-0.6223426721721728,0.20741210114858105
9160246.5,81.93971221084442,-61.81147080751132,-0.4394922570984898,-0.589258550550551,0.21856203351421297
9160249.0,81.93973377013835,-61.81151106674409,-0.4467737302248753,-0.5990213398398403,0.21355690202407654
9160251.5,81.93975532943227,-61.81155132597685,-0.45405520335126087,-0.6087841291291296,0.20855177053394014
9160254.0,81.93977689943719,-61.811592035866894,-0.4482496391204408,-0.6010001959459461,0.21460082883223638
9160256.5,81.93979846944211,-61.81163274575693,-0.4424440748896208,-0.5932162627627626,0.22064988713053257
9160259.0,81.93982004211455,-61.811673134851056,-0.4308329464279813,-0.5776483963963965,0.21921675475679966
9160261.5,81.93984161478699,-61.81171352394518,-0.4192218179663419,-0.5620805300300304,0.21778362238306673
9160264.0,81.93986319766509,-61.81175433383433,-0.4193378225003578,-0.5622360655655658,0.2206154101368735
9160266.5,81.93988478054318,-61.81179514372347,-0.4194538270343736,-0.5623916011011012,0.22344719789068027
9160269.0,81.93990636758815,-61.81183606274464,-0.42372358881361327,-0.5681163746246245,0.22033940501533028
9160271.5,81.93992795463313,-61.811876981765806,-0.427993350592853,-0.5738411481481478,0.21723161213998035
