x_atc,lat_ph,lon_ph,depth,depth_no_refraction,sd
10866389.0,82.31008969053875,-58.21514362477983,-0.3170041402353768,-0.42503001401401397,0.21481456658456125
10866391.5,82.31006831592003,-58.2151889547947,-0.3316010688435011,-0.44460115515515497,0.21102408233322226
10866394.0,82.3100469332842,-58.215234045088174,-0.34281604346396555,-0.45963786986986976,0.22284096521346872
10866396.5,82.31002555064836,-58.21527913538165,-0.35403101808442994,-0.47467458458458456,0.2346578480937152
10866399.0,82.31000110475048,-58.215330397763154,-0.3521618556476857,-0.4721684654654652,0.23281681047123481
10866401.5,82.30997665885262,-58.215381660144665,-0.3502926932109415,-0.46966234634634585,0.23097577284875442
10866404.0,82.30995834422404,-58.21542084745873,-0.3484235307741976,-0.46715622722722694,0.22355806784646823
10866406.5,82.30994002959545,-58.21546003477279,-0.3465543683374537,-0.46465010810810803,0.2161403628441821
10866409.0,82.3099125513761,-58.215518609022396,-0.3460852734165316,-0.4640211591591594,0.1981675976106916
10866411.5,82.30988507315676,-58.215577183272,-0.3456161784956096,-0.4633922102102108,0.18019483237720113
10866414.0,82.30986980070969,-58.21560954183108,-0.37553080477627887,-0.5035008788788793,0.18778554643174503
10866416.5,82.30985452826262,-58.21564190039015,-0.4054454310569481,-0.5436095475475478,0.19537626048628898
10866419.0,82.30983314588154,-58.21568720662782,-0.3508273984835929,-0.47037926376376404,0.2036721092769749
10866421.5,82.30981176350046,-58.21573251286549,-0.2962093659102378,-0.39714897997998033,0.21196795806766094
10866424.0,82.30978730133471,-58.21578346122203,-0.36496232473787676,-0.48933096546546584,0.21521737276293043
10866426.5,82.30976283916895,-58.21583440957856,-0.43371528356551575,-0.5815129509509513,0.21846678745819995
10866429.0,82.30974452737188,-58.21587393738295,-0.43466489878634285,-0.582786167667668,0.21318341266235952
10866431.5,82.3097262155748,-58.21591346518734,-0.43561451400717,-0.5840593843843846,0.20790003786651912
10866434.0,82.3097047993391,-58.21595771196248,-0.46700541333073076,-0.6261473973973977,0.20726514435835025
10866436.5,82.30968338310339,-58.21600195873762,-0.4983963126542916,-0.6682354104104107,0.20663025085018139
10866439.0,82.30966201868567,-58.21604818389858,-0.4785056797427817,-0.6415666231231234,0.21559844965390443
10866441.5,82.30964065426795,-58.21609440905953,-0.4586150468312718,-0.6148978358358361,0.22456664845762747
10866444.0,82.30961925798458,-58.21613956247954,-0.4699087034045962,-0.6300400450450452,0.22567686575592966
10866446.5,82.3095978617012,-58.21618471589956,-0.48120235997792055,-0.6451822542542542,0.2267870830542319
10866449.0,82.30957338075504,-58.21623542040054,-0.48978616429915645,-0.6566911716716719,0.22752355301092295
10866451.5,82.30954889980889,-58.21628612490152,-0.4983699686203923,-0.6682000890890896,0.22826002296761405
10866454.0,82.30952752420879,-58.21633219981256,-0.5544423522316685,-0.7433803248248254,0.23010000790607973
10866456.5,82.30950614860869,-58.2163782747236,-0.6105147358429447,-0.8185605605605613,0.23193999284454542
10866459.0,82.30948474119984,-58.216423252587276,-0.7381277468203318,-0.989660407407408,0.21401566443039485
10866461.5,82.30946333379097,-58.21646823045096,-0.8657407577977188,-1.1607602542542548,0.19609133601624432
10866464.0,82.30944191606642,-58.216512964259394,-0.8850760624912624,-1.1866844734734743,0.2015122683565393
10866466.5,82.30942049834188,-58.216557698067824,-0.9044113671848061,-1.2126086926926938,0.20693320069683427
10866469.0,82.30940214186374,-58.21659615984922,-1.019893286141935,-1.3674435210210216,0.2280156048490027
10866471.5,82.3093837853856,-58.21663462163061,-1.135375205099064,-1.5222783493493495,0.24909800900117118
10866474.0,82.30936238934544,-58.21668029647931,-1.1435364816817852,-1.5332207537537546,0.23666028697461886
10866476.5,82.30934099330528,-58.216725971328,-1.1516977582645065,-1.5441631581581596,0.22422256494806656
10866479.0,82.30932262280179,-58.21676407684476,-1.162746569716553,-1.5589770860860874,0.23506496631731774
10866481.5,82.30930425229829,-58.21680218236152,-1.1737953811685997,-1.5737910140140152,0.2459073676865689
10866484.0,82.3092829408699,-58.21684846012424,-1.1995759412233755,-1.608356845845847,0.2602854022728547
10866486.5,82.30926162944152,-58.21689473788697,-1.225356501278151,-1.6429226776776789,0.27466343685914046
10866489.0,82.30923401354927,-58.216951438170554,-1.226746153172567,-1.644785882882884,0.2701395981306887
10866491.5,82.30920639765702,-58.21700813845414,-1.2281358050669828,-1.6466490880880893,0.265615759402237
10866494.0,82.30918801470739,-58.2170469932704,-1.247472990783975,-1.6725758293293305,0.24734744307920598
10866496.5,82.30916963175775,-58.21708584808667,-1.2668101765009672,-1.6985025705705716,0.22907912675617492
10866499.0,82.30914511052963,-58.21713731462326,-1.314022570855553,-1.7618035880880882,0.20878526969874975
10866501.5,82.3091205893015,-58.21718878115984,-1.3612349652101392,-1.8251046056056048,0.18849141264132463
10866504.0,82.3091083196029,-58.21721422575348,-1.2426112939949472,-1.6660574064064058,0.19705651388006543
