Meltpond_ID,xs_drift,ys_drift
1,-0.0030975434851275496,0.0042418688186600184
2,-0.002087325981793672,0.0037317488948028703
3,-0.0020947745726028763,0.0025296418778831035
4,-0.0031266832316526206,0.002653111902758353
5,-0.002089918452179812,0.003557329313162114
