7588.0
9239.0
9743.0
10240.0
7788.0
9248.0
9695.0
9928.0
7944.0
9873.0
10432.0
10544.0
7772.0
9552.0
10192.0
10448.0
7828.0
9152.0
9464.0
9592.0
7772.0
9552.0
10192.0
10448.0
7944.0
9873.0
10432.0
10544.0
7584.0
9128.0
9808.0
9928.0
7600.0
9032.0
9568.0
9792.0
