1008.0
1471.0
2736.0
3073.0
1024.0
1491.0
2808.0
3132.0
1048.0
1463.0
2747.0
2935.0
1048.0
1463.0
2839.0
3129.0
1008.0
1471.0
2736.0
3073.0
1040.0
1478.0
2736.0
3073.0
1052.0
1461.0
2747.0
2935.0
1024.0
1491.0
2755.0
3010.0
1048.0
1463.0
2816.0
3175.0
