lat_ph,delta_time,dist_ph_across,dist_ph_along,h_ph,lon_ph,ph_id_channel,ph_id_count,ph_id_pulse,quality,weight_ph,x_atc,y_atc
81.28228621919328,111252878.5316134,3201.5718,12.812921,32.28555,-10.46895572162272,110,1,165,0,160,9086173.0,3201.5718
81.28228621981783,111252878.5316134,3201.5715,12.812921,32.30041,-10.468955716262808,109,1,165,0,160,9086173.0,3201.5715
81.2822862199259,111252878.5316134,3201.5715,12.81292,32.302986,-10.468955715335047,42,1,165,0,160,9086173.0,3201.5715
81.28228621067434,111252878.5316134,3201.573,12.812545,32.082836,-10.468955794731457,43,1,165,0,159,9086173.0,3201.573
81.28228545283739,111252878.5316134,3201.7012,12.756949,13.955302,-10.468962338934308,49,2,165,0,29,9086173.0,3201.7012
81.2822942824289,111252878.53171337,3201.2495,13.660747,78.116005,-10.468949388671769,53,1,166,0,7,9086174.0,3201.2495
81.28229236700707,111252878.53171337,3201.573,13.520912,32.301094,-10.468965927940804,111,1,166,0,160,9086174.0,3201.573
81.28229235931661,111252878.53171337,3201.5745,13.520535,32.118095,-10.46896599394002,104,2,166,0,160,9086174.0,3201.5745
81.2822923641801,111252878.53171337,3201.5735,13.520914,32.23382,-10.468965952202284,113,2,166,0,160,9086174.0,3201.5735
81.28229236566627,111252878.53171337,3201.5732,13.520913,32.269188,-10.468965939448172,49,1,166,0,160,9086174.0,3201.5732
81.28229265344793,111252878.53171337,3201.5247,13.541698,39.164303,-10.468963449479524,109,2,166,0,3,9086174.0,3201.5247
81.28229232432761,111252878.53171337,3201.5803,13.517889,31.285503,-10.468966294214756,46,1,166,0,131,9086174.0,3201.5803
81.28229237062294,111252878.53171337,3201.5725,13.521291,32.387135,-10.468965896910106,101,1,166,0,159,9086174.0,3201.5725
81.28229851071112,111252878.53181335,3201.5757,14.22853,32.150192,-10.468976198617886,50,1,167,0,160,9086174.0,3201.5757
81.28229852006454,111252878.53181335,3201.574,14.229286,32.372765,-10.46897611834697,109,1,167,0,160,9086174.0,3201.574
81.28229851457039,111252878.53181335,3201.575,14.228909,32.242027,-10.468976165497486,103,1,167,0,160,9086174.0,3201.575
81.2822985133091,111252878.53181335,3201.5752,14.2289095,32.212013,-10.468976176322023,114,1,167,0,160,9086174.0,3201.5752
81.28229902019409,111252878.53181335,3201.4895,14.26593,44.344433,-10.468971795898565,44,1,167,0,18,9086174.0,3201.4895
81.282297604505,111252878.53181335,3201.7288,14.1624155,10.468607,-10.468984026234647,113,1,167,0,12,9086174.0,3201.7288
81.28230466976578,111252878.53191335,3201.5757,14.937664,32.3613,-10.468986338486262,42,1,168,0,146,9086175.0,3201.5757
81.28230466384656,111252878.53191335,3201.5767,14.937287,32.22045,-10.468986389284458,47,1,168,0,147,9086175.0,3201.5767
81.28230466838852,111252878.53191335,3201.576,14.9372835,32.32853,-10.468986350306084,105,1,168,0,147,9086175.0,3201.576
81.28230465160537,111252878.53191335,3201.5786,14.9361515,31.929161,-10.468986494338454,111,1,168,0,143,9086175.0,3201.5786
81.28230458028487,111252878.53191335,3201.5906,14.930864,30.232037,-10.46898710640783,113,1,168,0,128,9086175.0,3201.5906
81.28230465859978,111252878.53191335,3201.5774,14.936911,32.0956,-10.468986434312152,53,2,168,0,146,9086175.0,3201.5774
81.28231080901931,111252878.53201336,3201.579,15.644907,32.09791,-10.468996649220012,116,1,169,0,146,9086176.0,3201.579
81.28231081885868,111252878.53201336,3201.5774,15.645663,32.33205,-10.468996564778942,115,1,169,0,147,9086176.0,3201.5774
81.28231082054305,111252878.53201336,3201.5771,15.645662,32.37213,-10.468996550323638,53,2,169,0,147,9086176.0,3201.5771
