lat_ph,delta_time,dist_ph_across,dist_ph_along,h_ph,lon_ph,ph_id_channel,ph_id_count,ph_id_pulse,quality,weight_ph,x_atc,y_atc
81.93798012156019,110144040.8808574,-3213.302,10.360396,828.54266,-61.81438074397553,79,5,64,0,4,9160070.0,-3213.302
81.9379806274919,110144040.8808574,-3213.388,10.396298,815.8951,-61.8143760286111,20,3,64,0,18,9160070.0,-3213.388
81.93798104560645,110144040.8808574,-3213.4587,10.426025,805.431,-61.81437212639769,78,1,64,0,28,9160070.0,-3213.4587
81.93798580237298,110144040.8808574,-3214.2656,10.764303,686.4671,-61.81432776803946,18,2,64,0,46,9160071.0,-3214.2656
81.9379861288971,110144040.8808574,-3214.321,10.787479,678.30646,-61.81432472548328,78,4,64,0,21,9160071.0,-3214.321
81.9379862876508,110144040.8808574,-3214.348,10.799067,674.3395,-61.81432324652023,19,6,64,0,46,9160071.0,-3214.348
81.93798715963705,110144040.8808574,-3214.4958,10.860875,652.53796,-61.814315117555104,79,7,64,0,15,9160071.0,-3214.4958
81.93798822211149,110144040.8808574,-3214.676,10.936596,625.97174,-61.81430521176312,80,4,64,0,40,9160071.0,-3214.676
81.9379885262926,110144040.8808574,-3214.7275,10.958232,618.37305,-61.81430237891609,19,9,64,0,62,9160071.0,-3214.7275
81.93798899753688,110144040.8808574,-3214.8074,10.991847,606.57367,-61.81429797801487,79,10,64,0,34,9160071.0,-3214.8074
81.93799422180683,110144040.8808574,-3215.6934,11.363271,475.96185,-61.814249275906086,19,12,64,0,27,9160071.0,-3215.6934
81.93799570232216,110144040.8808574,-3215.9446,11.468436,438.936,-61.8142354685416,79,13,64,0,0,9160071.0,-3215.9446
81.93799619724301,110144040.8808574,-3216.0283,11.503623,426.56683,-61.81423085649501,20,5,64,0,30,9160072.0,-3216.0283
81.93799800507327,110144040.8808574,-3216.335,11.6324,381.36176,-61.81421399912645,20,6,64,0,12,9160072.0,-3216.335
81.93799781534229,110144040.8808574,-3216.3027,11.618864,386.1072,-61.81421576884897,80,7,64,0,42,9160072.0,-3216.3027
81.93799903793939,110144040.8808574,-3216.51,11.705887,355.54214,-61.81420437119503,77,1,64,0,6,9160072.0,-3216.51
81.93800456292644,110144040.8808574,-3217.447,12.098605,217.40479,-61.814152857439225,19,14,64,0,3,9160072.0,-3217.447
81.9380043080516,110144040.8808574,-3217.404,12.080799,223.76299,-61.81415522751391,17,2,64,0,20,9160072.0,-3217.404
81.93800607873781,110144040.8808574,-3217.704,12.206593,179.49452,-61.81413871872596,18,5,64,0,29,9160072.0,-3217.704
81.93800671190003,110144040.8808574,-3217.8115,12.251497,163.67566,-61.81413282021548,20,8,64,0,9,9160072.0,-3217.8115
81.93800664408984,110144040.8808574,-3217.8,12.24685,165.35564,-61.81413344558934,80,9,64,0,16,9160072.0,-3217.8
