Meltpond_ID,xs_drift,ys_drift
1,-0.1673077298407631,-0.2286754502139367
2,-0.0033626838816626565,0.0033699934890710683
3,-0.1717529903020516,-0.23424683767028023
4,-0.003382911617004118,0.0033685109932981316
5,-0.1673077298407631,-0.2286754502139367
6,-0.1673077298407631,-0.2286754502139367
7,-0.0033626838816626565,0.0033699934890710683
8,-0.1717529903020516,-0.23424683767028023
9,-0.1717529903020516,-0.23424683767028023
10,-0.1717529903020516,-0.23424683767028023

