lat_ph,delta_time,dist_ph_across,dist_ph_along,h_ph,lon_ph,ph_id_channel,ph_id_count,ph_id_pulse,quality,weight_ph,x_atc,y_atc
82.28123679063,110822931.77227904,43.207565,3.2206972,64.84183,-17.03852805078754,100,4,5,0,125,9200696.0,43.207565
82.2812369249333,110822931.77227904,43.211567,3.23738,58.43465,-17.038528604789025,97,2,5,0,94,9200696.0,43.211567
82.2812370893927,110822931.77227904,43.216507,3.2578104,50.51989,-17.03852928616906,98,2,5,0,111,9200696.0,43.216507
82.2812369891177,110822931.77227904,43.213505,3.245358,55.327145,-17.03852887151833,38,3,5,0,50,9200696.0,43.213505
82.28123688292438,110822931.77227904,43.210323,3.232164,60.42094,-17.038528432273093,98,4,5,0,61,9200696.0,43.210323
82.28123754981785,110822931.77227904,43.23028,3.3150039,28.466328,-17.03853118924693,40,6,5,0,234,9200696.0,43.23028
82.28123712101552,110822931.77227904,43.217434,3.2617354,49.036453,-17.038529415523378,99,2,5,0,77,9200696.0,43.217434
82.28123788476447,110822931.77227904,43.240288,3.3566108,12.44032,-17.038532572937363,38,5,5,0,58,9200696.0,43.240288
82.28123873277727,110822931.77227904,43.26566,3.4619496,-28.187366,-17.038536078465814,98,6,5,0,36,9200696.0,43.26566
82.28123991564443,110822931.77227904,43.301037,3.6088848,-84.83558,-17.0385409673024,38,7,5,0,54,9200697.0,43.301037
82.28124055965435,110822931.77227904,43.3203,3.6888824,-115.68088,-17.038543629181312,39,3,5,0,95,9200697.0,43.3203
82.2812422394856,110822931.77227904,43.370556,3.8975518,-196.14845,-17.038550572943894,37,3,5,0,77,9200697.0,43.370556
82.28124006825416,110822931.77237906,43.11992,3.5761344,201.78085,-17.038528756300416,97,1,6,0,19,9200697.0,43.11992
82.2812404824523,110822931.77237906,43.13232,3.6275885,181.91684,-17.038530469327384,38,1,6,0,73,9200697.0,43.13232
82.2812403776976,110822931.77237906,43.129185,3.6145773,186.94118,-17.038530036062486,99,1,6,0,80,9200697.0,43.129185
82.28124215387751,110822931.77237906,43.18232,3.835213,101.84879,-17.038537378126456,39,2,6,0,75,9200697.0,43.18232
82.2812422339935,110822931.77237906,43.184715,3.845164,98.017494,-17.038537709001464,97,2,6,0,82,9200697.0,43.184715
82.2812418086243,110822931.77237906,43.172,3.792326,118.374245,-17.038535951610168,37,3,6,0,51,9200697.0,43.172
82.28124485195244,110822931.77237906,43.263035,4.1703634,-27.398365,-17.038548530679964,99,3,6,0,36,9200697.0,43.263035
82.28124507717654,110822931.77237906,43.269783,4.1983476,-38.20717,-17.03854946251593,100,1,6,0,32,9200697.0,43.269783
82.28124572247472,110822931.77237906,43.289085,4.2785053,-69.11525,-17.038552129739486,98,2,6,0,85,9200697.0,43.289085
82.28124605046592,110822931.77237906,43.298885,4.3192453,-84.80402,-17.038553484522236,40,2,6,0,54,9200697.0,43.298885
82.28124651095843,110822931.77237906,43.312656,4.376444,-106.859886,-17.038555387875366,39,4,6,0,76,9200697.0,43.312656
82.28124723572036,110822931.77237906,43.334362,4.466484,-141.61432,-17.038558385324276,37,4,6,0,55,9200697.0,43.334362
82.281248160404,110822931.77237906,43.362022,4.5813427,-185.90417,-17.03856220740274,38,3,6,0,39,9200698.0,43.362022
82.28124792121868,110822931.77237906,43.35485,4.55163,-174.41998,-17.038561217548185,97,5,6,0,79,9200698.0,43.35485
82.28124517448217,110822931.77247906,43.087006,4.1587243,251.04796,-17.03853702263281,100,1,7,0,98,9200697.0,43.087006
82.28124531682563,110822931.77247906,43.09125,4.176405,244.25113,-17.038537610042333,39,1,7,0,99,9200697.0,43.09125
82.28124538358433,110822931.77247906,43.09324,4.1846924,241.06639,-17.038537885408065,97,1,7,0,110,9200697.0,43.09324
82.28124658633284,110822931.77247906,43.129215,4.334096,183.4509,-17.0385428568278,40,2,7,0,71,9200697.0,43.129215
82.28124639767994,110822931.77247906,43.123573,4.3106613,192.48976,-17.03854207697247,37,2,7,0,94,9200697.0,43.123573
82.28124719047118,110822931.77247906,43.147305,4.409146,154.48592,-17.03854535505397,100,3,7,0,70,9200697.0,43.147305
82.28124719512498,110822931.77247906,43.147446,4.409727,154.26059,-17.038545374393493,98,1,7,0,70,9200697.0,43.147446
82.28124710974427,110822931.77247906,43.144894,4.399119,158.34686,-17.038545021641063,38,2,7,0,0,9200697.0,43.144894
82.28124777066225,110822931.77247906,43.164665,4.481222,126.68064,-17.03854775376425,40,4,7,0,100,9200697.0,43.164665
82.28124821844233,110822931.77247906,43.178055,4.536842,105.23881,-17.038549604281567,99,2,7,0,22,9200698.0,43.178055
82.2812482931504,110822931.77247906,43.180286,4.546121,101.669334,-17.0385499126824,100,5,7,0,77,9200698.0,43.180286
82.28124934192697,110822931.77247906,43.211666,4.676402,51.41575,-17.038554248371135,99,4,7,0,91,9200698.0,43.211666
82.28124924610138,110822931.77247906,43.2088,4.664497,56.007572,-17.03855385221359,39,5,7,0,60,9200698.0,43.2088
82.28124910491364,110822931.77247906,43.20456,4.646955,62.795624,-17.038553267546966,97,3,7,0,67,9200698.0,43.20456
82.28124980120461,110822931.77247906,43.225403,4.7334533,29.417776,-17.038556146669034,38,3,7,0,219,9200698.0,43.225403
82.28124980690401,110822931.77247906,43.22558,4.7341604,29.141842,-17.03855617035359,39,6,7,0,224,9200698.0,43.22558
82.28124980697194,110822931.77247906,43.22558,4.7341714,29.138554,-17.038556170635797,40,6,7,0,224,9200698.0,43.22558
82.28124981012888,110822931.77247906,43.225674,4.7345624,28.98571,-17.038556183754995,37,4,7,0,226,9200698.0,43.225674
