"Meltpond.index","lat","lon","B08.NIR","B04.red","B03.green","B02.blue","depth_value","depth_sd","Sentinel.Time","IceSat.Time"
3,81.9021609762269,-16.505702274855,1108,2014,4316,5076,-1.56002774755236,0.224514429266407,"2021-07-06 16:29:01","2021-07-06 16:08:15"
3,81.9021679254315,-16.506336197625,1113,2040,4372,5168,-1.4729420349375,0.205833548447338,"2021-07-06 16:29:01","2021-07-06 16:08:15"
3,81.9022572341873,-16.5062868735296,1134,2020,4444,5200,-1.51527038369976,0.213480160126355,"2021-07-06 16:29:01","2021-07-06 16:08:15"
3,81.9023465429367,-16.5062375483426,1153,2042,4356,5024,-1.44746819982099,0.19303481428171,"2021-07-06 16:29:01","2021-07-06 16:08:15"
3,81.902442800139,-16.506822166629,1134,2176,4472,5228,-1.3789767545805,0.177710663655515,"2021-07-06 16:29:01","2021-07-06 16:08:15"
3,81.9025321089531,-16.5067728461604,1128,2340,4628,5432,-1.12830128586941,0.182113067552809,"2021-07-06 16:29:01","2021-07-06 16:08:15"
3,81.9026214177607,-16.5067235246002,1087,2438,4816,5420,-0.88340119486371,0.187003091371782,"2021-07-06 16:29:01","2021-07-06 16:08:15"
3,81.9026283653972,-16.5073574840597,1121,2458,4836,5520,-0.889437623552888,0.154113029966256,"2021-07-06 16:29:01","2021-07-06 16:08:15"
3,81.9027176742761,-16.5073081683099,1156,2556,4920,5428,-0.889249001490837,0.167934609750433,"2021-07-06 16:29:01","2021-07-06 16:08:15"
3,81.9028069831485,-16.5072588514686,1249,2886,5160,5696,-0.830067037972395,0.168749533101843,"2021-07-06 16:29:01","2021-07-06 16:08:15"
3,81.9028962920145,-16.507209533536,1746,3664,5872,6456,-0.800434029906857,0.157393314055883,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.8990116353477,-16.5000355952491,5064,6724,7504,7640,-0.806819018885688,0.163805712060649,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.8991009433451,-16.4999862216389,3100,5284,6836,7200,-0.797229048906434,0.157309981249038,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.8991079013182,-16.5006199016089,1834,4088,6360,6904,-0.848865634178597,0.163861140107614,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.8991972093868,-16.500570533802,1439,3282,5492,6064,-0.903377410142589,0.176571808258585,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.899286517449,-16.500521164903,1352,2794,4888,5516,-1.21115227635061,0.220793018742926,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.8993758255046,-16.500471794912,1346,2642,4696,5312,-1.24701223186913,0.214749324926707,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.8993827827332,-16.5011054966611,1291,2344,4532,5152,-1.32312935519174,0.217437083566514,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.8994720908601,-16.5010561324739,1280,2434,4648,5332,-1.09078832640128,0.203428938140742,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.8995613989806,-16.5010067671947,1324,2578,4628,5340,-1.0095150216601,0.20726060956741,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.8995683553867,-16.501640483828,1289,2462,4664,5284,-0.942779182191214,0.188804687064239,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.8996576635785,-16.5015911243531,1360,2896,5020,5652,-0.888073049669146,0.196394321117352,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.8997469717637,-16.5015417637862,1796,3676,5776,6104,-0.713486612445378,0.207789400411505,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.8998362799426,-16.5014924021273,4056,5892,7288,7616,-0.541510358577515,0.219032130838631,"2021-07-06 16:29:01","2021-07-06 16:08:15"
4,81.899843235604,-16.5021261405421,4820,6648,7416,7952,-0.441871952219393,0.128742393210016,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.904695581705,-16.5108799495314,3170,5368,6860,7188,-0.871053078969813,0.22350659459877,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.904784891006,-16.5108306596176,1780,3910,5940,6460,-0.87297624831854,0.215676518589216,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9047918323413,-16.5114647909224,1780,3910,5940,6460,-0.920981761521176,0.193743587832239,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9048811417134,-16.5114155068231,1360,3436,5560,5836,-0.896962164085938,0.200548223074412,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9049704510792,-16.5113662216328,1252,3142,5184,5672,-0.786146058933557,0.214869315840171,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9050597604384,-16.5113169353515,1258,2952,5132,5732,-0.705530818057874,0.203576013699746,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.905066701028,-16.5119510884648,1187,2974,5308,5864,-0.686916667293839,0.192738987765578,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9051560104585,-16.5119018079985,1131,2864,5060,5664,-0.809135353958411,0.195898678161276,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9052453198824,-16.5118525264414,1091,2778,4992,5520,-0.890442763121758,0.196083797962201,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9053346293,-16.5118032437932,1072,2704,4916,5572,-0.886464475799488,0.201206125006565,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9053415691438,-16.5124374187164,1084,2798,5204,5928,-0.872378134096329,0.196681360596544,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9054308786325,-16.5123881418838,1084,2682,4928,5388,-0.772436150748743,0.189299469217384,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9055201881148,-16.5123388639604,1077,2688,5132,5752,-0.861693677427564,0.196070340063224,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9056094975906,-16.512289584946,1072,2852,5408,6280,-0.890418556563601,0.207031522535877,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9056164366886,-16.5129237816804,1093,2854,5532,6280,-0.906764321647989,0.191813997937938,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9057057462356,-16.5128745084822,1064,2940,5404,6040,-1.0374554829414,0.201143340252211,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9057950557762,-16.5128252341931,1054,2820,5204,5756,-1.10970688202533,0.193151576393624,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9058913036624,-16.5134101773602,1048,2696,5092,5640,-1.11581421454769,0.193192860138126,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9059806132676,-16.5133609077969,1054,2898,5428,6040,-1.00231897878418,0.189541308029883,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9060699228665,-16.5133116371427,1093,3138,5776,6528,-0.986136703437033,0.209173858975158,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.906076860395,-16.5139458705961,1067,2916,5564,6424,-1.00076849966487,0.203706376963265,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.906166170065,-16.5138966057591,1081,2966,5580,6392,-1.02041039960846,0.191276757956541,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9062554797286,-16.5138473398313,1073,2936,5460,6176,-1.01854493867049,0.183602693896364,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9063447893857,-16.5137980728127,1078,2902,5316,5964,-0.94796439896181,0.226478081140967,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9063517261683,-16.5144323280812,1075,2782,5348,6112,-0.98331368274453,0.203120717583471,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9064410358965,-16.5143830668802,1085,2806,5256,6016,-0.98900707046777,0.212578561141332,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9065303456184,-16.5143338045886,1118,2892,5416,6068,-1.0624748399534,0.206513580246185,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9066196553338,-16.5142845412062,1134,2894,5524,6200,-0.96791945216695,0.201183198777179,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9066265913703,-16.5149188182912,1118,2842,5364,6004,-0.948123441566169,0.193072590505765,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9067159011568,-16.514869560727,1096,2906,5400,6152,-0.986110493415323,0.195706426955375,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9068052109369,-16.5148203020721,1132,3050,5576,6348,-0.966852207467659,0.178558148158216,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9069014560011,-16.5154053412294,1162,3138,5604,6400,-0.917296717784747,0.193358338074321,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9069907658459,-16.5153560873026,1168,3154,5540,6172,-0.895189966280203,0.201336795730916,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9070800756842,-16.5153068322851,1197,3212,5456,5964,-0.954239942258032,0.195196847034391,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9071693855162,-16.5152575761769,1122,3252,5472,6172,-0.971225157325552,0.167015353667589,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9071763200605,-16.5158918968992,1117,3094,5484,6148,-1.00751423648333,0.166438321460627,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9072656299635,-16.5158426466103,1151,3116,5620,6380,-1.02902088459923,0.199386274503502,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9073549398602,-16.5157933952308,1140,3136,5512,6072,-0.821815125101642,0.198785752382438,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9074511835485,-16.5163784853038,1064,3056,5448,6028,-0.740389094993613,0.196706046744547,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9075404935098,-16.5163292386535,1080,3034,5352,6104,-0.905719821952756,0.169080450140569,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9076298034647,-16.5162799909126,1122,3028,5308,6036,-0.896640682004202,0.183020780425632,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9076367364391,-16.5169143483672,1092,3014,5404,6052,-0.944910289555175,0.16637892690833,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9077260464651,-16.5168651064465,1110,3060,5488,6088,-0.778515248414807,0.19575549479826,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9078153564847,-16.5168158634353,1124,3134,5596,6312,-0.844363632387382,0.198606296915487,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9079046664978,-16.5167666193337,1142,3236,5844,6508,-0.782755703053602,0.191367654977802,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9079115987259,-16.5174009986114,1142,3236,5844,6508,-0.798493525204301,0.176965692115734,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9080009088101,-16.5173517603306,1186,3306,5780,6488,-0.731501876531989,0.180255845706067,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.908090218888,-16.5173025209592,1248,3480,5772,6444,-0.741088111154795,0.194914873729016,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9081795289594,-16.5172532804975,1316,3470,5732,6312,-0.71981182730329,0.19529903041947,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9081864604411,-16.5178876815997,1260,3566,5748,6260,-0.753954120417629,0.195022182915017,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9082757705836,-16.5178384469592,1253,3446,5616,6172,-0.746272948211748,0.179336615154208,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9083650807197,-16.5177892112284,1273,3446,5676,6280,-0.839744102902269,0.158450927993034,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9084543908494,-16.5177399744071,1231,3368,5652,6072,-0.917634452110659,0.19833136387046,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9084613215847,-16.5183743973354,1261,3480,5732,6268,-0.961034344912166,0.220636851952475,"2021-07-06 16:29:01","2021-07-06 16:08:15"
5,81.9085506317855,-16.5183251663359,1562,3692,5844,6332,-0.906829555533723,0.180134817023951,"2021-07-06 16:29:01","2021-07-06 16:08:15"
6,81.9443059175037,-16.5866755701287,1290,3452,5704,6176,-0.560236450954509,0.191914704575318,"2021-07-06 16:29:01","2021-07-06 16:08:15"
6,81.944395235828,-16.5866268693386,1295,3436,5816,6304,-0.61220808604705,0.212158572276733,"2021-07-06 16:29:01","2021-07-06 16:08:15"
6,81.9444020608509,-16.5872641632103,1235,3090,5460,6128,-0.729909740713102,0.210396541792707,"2021-07-06 16:29:01","2021-07-06 16:08:15"
6,81.9444913792456,-16.5872154683136,1276,2952,5396,5940,-0.916447589214426,0.207157437241656,"2021-07-06 16:29:01","2021-07-06 16:08:15"
6,81.9445806976341,-16.5871667723337,1243,3240,5672,6324,-1.01122378438576,0.193053650797374,"2021-07-06 16:29:01","2021-07-06 16:08:15"
6,81.9446700160163,-16.5871180752703,1202,3372,5900,6416,-1.14716317570874,0.183232071984969,"2021-07-06 16:29:01","2021-07-06 16:08:15"
6,81.9446768402856,-16.5877553911564,1246,2890,5352,5832,-1.17339341179571,0.194350260530465,"2021-07-06 16:29:01","2021-07-06 16:08:15"
6,81.9447661587382,-16.587706699987,1239,3192,5656,6340,-1.00176747467307,0.15173847102725,"2021-07-06 16:29:01","2021-07-06 16:08:15"
6,81.9448554771846,-16.5876580077343,1307,3242,5760,6224,-0.757293139177169,0.179597408884241,"2021-07-06 16:29:01","2021-07-06 16:08:15"
6,81.9449516191403,-16.5882466523002,1370,3284,5452,5896,-0.602945912494024,0.200403857314731,"2021-07-06 16:29:01","2021-07-06 16:08:15"
6,81.9450409376508,-16.5881979648587,1480,3912,6036,6596,-0.582212187813334,0.213472141385912,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9290096155984,-16.5576634709665,1299,3932,6416,7112,-0.725187613138926,0.193115526702599,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9290989304878,-16.5576145447989,1528,4384,6816,7368,-0.72424404414489,0.197853364087945,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.929188245371,-16.5575656175449,2154,4576,6864,7368,-0.683053098137895,0.194175548251123,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9292844299476,-16.5581527723512,1399,3652,5776,6236,-0.654227267601563,0.175308069818658,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9293737448951,-16.5581038498739,1386,3618,5772,6152,-0.728079114619716,0.209851683570714,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9294630598362,-16.5580549263103,1367,3432,5732,6264,-0.755248544240094,0.192301925101794,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9294699287084,-16.5586910244425,1187,3120,5680,6372,-0.750002209232459,0.182012945428481,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9295592437203,-16.5586421067425,1189,3266,5760,6428,-0.7025771204565,0.196819917524486,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9296485587258,-16.5585931879562,1187,3194,5552,6168,-0.776510188193235,0.175632526358669,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.929737873725,-16.5585442680836,1168,3100,5508,6284,-0.821018938345041,0.1734839116052,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9297447418466,-16.5591803881522,1146,3072,5540,6152,-0.967894589919633,0.196907686419496,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9298340569165,-16.5591314741437,1155,3026,5596,6284,-0.911563796353902,0.188993504137241,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9299233719801,-16.559082559049,1189,3044,5580,6396,-0.922222882275618,0.189212745834289,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9300126870374,-16.5590336428681,1170,3002,5476,6336,-0.85816651320782,0.177314239239928,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9300195544082,-16.5596697848746,1140,2826,5444,6180,-0.855638111965847,0.189468068434236,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9301088695362,-16.5596208745583,1126,2772,5312,6180,-0.873431335326155,0.198001115387102,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9301981846578,-16.5595719631558,1099,2776,5268,6080,-0.938917808931365,0.18602324433628,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9302874997731,-16.5595230506671,1097,2782,5240,5960,-1.08009484173453,0.196388439882013,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9302943663933,-16.560159214613,1008,2692,5052,5720,-1.08400361891305,0.19847192047911,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9303836815792,-16.5601103079894,1120,2672,5260,5904,-1.08634490712994,0.207449934789075,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9304729967589,-16.5600614002798,1234,2954,5624,6508,-0.913378391864496,0.187587592744249,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9305623119322,-16.560012491484,1201,3160,5904,6712,-0.952295236889302,0.207654737876877,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9305691778016,-16.5606486773706,1172,2918,5552,6304,-1.0081514204846,0.228876246049035,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9306584930456,-16.5605997744405,1158,2960,5432,6140,-1.03864981113778,0.198796176240069,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9307478082833,-16.5605508704244,1208,2942,5340,5908,-0.99237129658401,0.188584322813487,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9308439886332,-16.5611381731509,1135,2862,5228,5796,-0.799196228753781,0.207957750634545,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9309333039352,-16.5610892739149,1118,3004,5440,6060,-0.723495026132369,0.196152309788259,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9310226192309,-16.5610403735928,1097,3110,5572,6268,-0.797366780399825,0.189300174796651,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9310294835216,-16.5616765964124,1115,3216,5708,6444,-0.856349259776374,0.184451564496891,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.931118798888,-16.561627701957,1170,3298,5768,6548,-0.88738805131354,0.195034056504852,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.931208114248,-16.5615788064157,1221,3406,5848,6480,-0.931562419497259,0.191366219629991,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9312974296018,-16.5615299097884,1256,3478,5792,6348,-0.827969937601125,0.218010653652096,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9313042931415,-16.5621661545526,1326,3652,5952,6572,-0.760920653328857,0.216576108448416,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9313936085659,-16.5621172637925,1373,3736,6004,6580,-0.572790172174319,0.195035249538928,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.931482923984,-16.5620683719465,1417,3846,6088,6636,-0.473075129303687,0.19272707740497,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9315722393957,-16.5620194790145,1457,3812,6052,6604,-0.490769858184932,0.181526440027185,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9315791021845,-16.5626557457247,1546,4120,6332,6876,-0.665143809303489,0.184731723530565,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9316684176669,-16.5626068586605,1490,4050,6148,6568,-0.7666152785744,0.206399437747684,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.931757733143,-16.5625579705104,1658,4296,6352,6816,-0.57437946404179,0.200035321211397,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9318470486128,-16.5625090812745,1805,4532,6624,7156,-0.558726633055664,0.198224135648643,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9318539106505,-16.5631453699321,1988,4496,6568,7048,-0.610500267006098,0.213761237643408,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9319432261909,-16.5630964865644,1709,4052,6052,6420,-0.663178364428702,0.199910920351792,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9320325417251,-16.5630476021109,1374,3518,5752,6288,-0.694763768352121,0.186389997506476,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9321287185395,-16.563635027178,1203,3288,5672,6264,-0.651217920039044,0.183014736097281,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9322180341379,-16.5635861475075,1180,3096,5384,5876,-0.700114650504915,0.196907490927032,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9323073497301,-16.5635372667512,1180,3042,5276,5792,-0.79210045125894,0.217334041993848,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9324035258514,-16.5641247174658,1142,3148,5644,6296,-0.833713051069533,0.217000094820816,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9324928415078,-16.5640758414931,1276,3600,6168,6756,-0.696900967111328,0.193679666299755,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.932582157158,-16.5640269644347,1376,4164,6528,7388,-0.659371708612961,0.194268413893029,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9325890168653,-16.5646633119876,1250,3850,6352,7088,-0.658193006959463,0.192592907269988,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9326783325861,-16.5646144407989,1345,3894,6460,7084,-0.728805163447067,0.198581831010152,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9327676483005,-16.5645655685246,1355,4116,6500,7144,-0.818648470747235,0.186562869659541,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9328569640087,-16.5645166951646,1508,4060,6492,6960,-0.874106411180414,0.178942810312215,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9328638229648,-16.5651530646702,1308,3636,6092,6684,-0.785497876507177,0.229557682458676,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9329531387436,-16.5651041971805,1344,3806,6136,6884,-0.747421766092877,0.222646333663381,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9330424545161,-16.5650553286052,1524,3986,6292,6992,-0.686709443201477,0.206981616230411,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.9331317702822,-16.5650064589444,1830,4528,6616,7256,-0.684179568758663,0.21270375840247,"2021-07-06 16:29:01","2021-07-06 16:08:15"
7,81.933138628487,-16.565642850404,1351,3822,6176,6712,-0.720359930061867,0.238628269718551,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9299631063961,-16.5532010515558,4176,6184,7260,7660,-0.72974321750358,0.205045385526072,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9300524207407,-16.5531520704764,2021,4264,6192,6692,-0.786038068813698,0.205583186605062,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9300592971892,-16.5537882105206,2606,4584,6416,6788,-0.815425073056472,0.204088959191924,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9301486116046,-16.5537392353042,1362,3480,5744,6324,-0.851615495203411,0.210638350923997,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9302379260136,-16.5536902590002,1313,2970,5388,6080,-0.923179711477075,0.221262390979646,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9303272404163,-16.5536412816085,1203,2772,5120,5704,-0.970947154826461,0.225140108716759,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9303341161144,-16.554277443593,1194,3004,5284,5812,-0.997111023523486,0.213085238850772,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9304234305878,-16.554228472065,1259,2858,5236,5904,-1.00045116048222,0.2206239684124,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9305127450549,-16.5541794994494,1184,2788,5244,6044,-0.907017778377572,0.224433914671577,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9306020595157,-16.5541305257461,1126,2812,5360,6112,-0.842590693501712,0.229052463583237,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9306089344633,-16.5547667096723,1222,3068,5592,6176,-0.796891081739009,0.214745045708187,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9306982489948,-16.5547177418333,1234,3156,5512,6072,-0.726761626049073,0.205784130743024,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.93078756352,-16.5546687729066,1271,3200,5420,6124,-0.657984377325614,0.207956702862515,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9308768780389,-16.5546198028925,1378,3568,5992,6576,-0.643921422615821,0.210761809400439,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.930883752236,-16.5552560087619,1486,3832,5964,6580,-0.620099036839094,0.217536270855803,"2021-07-06 16:29:01","2021-07-06 16:08:15"
8,81.9309730668256,-16.5552070446123,1672,4180,6316,6988,-0.631546042427447,0.226638048822634,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8820294588978,-16.4617590051345,2492,4460,6052,6260,-0.648118308380285,0.205380956486558,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8821187622548,-16.4617093179805,1382,3218,5224,5528,-0.793645672732927,0.214746204990691,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8821257789996,-16.4623416479773,1479,3144,4956,5456,-0.929755543984625,0.219095389133044,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8822150824282,-16.4622919665918,1232,2638,4652,5256,-1.04995899632679,0.213253292097051,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8823043858502,-16.4622422841095,1142,2532,4752,5436,-1.24966199318653,0.218094263502219,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8823936892658,-16.4621926005306,1117,2400,4552,5268,-1.29436423668745,0.209546631812316,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8824007052696,-16.46282495222,1121,2478,4712,5408,-1.29834391657927,0.211284981934487,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8824900087567,-16.46277527441,1137,2402,4628,5240,-1.282326525872,0.2095537723059,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8825793122374,-16.4627255955033,1131,2466,4796,5512,-1.0606324130416,0.212583365122321,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8826686157115,-16.4626759155,1138,2574,4816,5632,-0.973765766368646,0.222645560599832,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8826756309743,-16.4633082888834,1168,2716,4976,5632,-0.938424660315771,0.218195290964952,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.88276493452,-16.4632586146496,1167,2844,5040,5652,-0.875981999482933,0.206928821829716,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8828542380592,-16.4632089393191,1200,2916,5080,5652,-0.805178762201576,0.207314081148283,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8829435415919,-16.463159262892,1241,3048,5156,5732,-0.740605837497649,0.215823118400085,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8829505561136,-16.4637916579709,1313,3170,5332,5936,-0.744250702743685,0.216451766244425,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8830398597179,-16.4637419873137,1313,3326,5388,5968,-0.726863876415699,0.219413530601267,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8831291633157,-16.4636923155601,1248,3542,5608,6156,-0.671367679814225,0.214382172440168,"2021-07-06 16:29:01","2021-07-06 16:08:15"
9,81.8832254806875,-16.4642750594856,1665,3678,5604,5936,-0.655804243991548,0.213131003516095,"2021-07-06 16:29:01","2021-07-06 16:08:15"
