Meltpond index,lat,lon,B08 NIR,B04 red,B03 green,B02 blue,depth_value,depth_sd,NIR le,Red le,Green le,Blue le,NIR ri,Red ri,Green ri,Blue ri,NIR up,Red up,Green up,Blue up,NIR do,Red do,Green do,Blue do,NIR up le,Red up le,Green up le,Blue up le,NIR up ri,Red up ri,Green up ri,Blue up ri,NIR do le,Red do le,Green do le,Blue do le,NIR do ri,Red do ri,Green do ri,Blue do ri,Sentinel Time,IceSat Time
11.0,80.24843035832541,-102.26992132954436,2296.0,3682.0,6217.0,7445.0,-2.2677017818526757,0.2197785128047152,1696.0,2900.0,5615.0,6907.0,3048.0,4733.0,6837.0,7902.0,1485.0,2593.0,5434.0,6660.0,4905.0,6656.0,7751.0,8407.0,1581.0,2514.0,5145.0,6420.0,1578.0,2965.0,5619.0,7063.0,3609.0,5290.0,6820.0,8030.0,5181.0,6961.0,8133.0,8598.0,2021-07-07 21:50:49,2021-07-07 21:59:45
11.0,80.24851980460285,-102.26995105955064,1485.0,2593.0,5434.0,6660.0,-3.445748516322624,0.22768116710832553,1581.0,2514.0,5145.0,6420.0,1578.0,2965.0,5619.0,7063.0,1529.0,2537.0,5359.0,6529.0,2296.0,3682.0,6217.0,7445.0,1495.0,2438.0,5187.0,6531.0,1576.0,2601.0,5452.0,6580.0,1696.0,2900.0,5615.0,6907.0,3048.0,4733.0,6837.0,7902.0,2021-07-07 21:50:49,2021-07-07 21:59:45
11.0,80.24860925087717,-102.26998079010492,1529.0,2537.0,5359.0,6529.0,-3.6377636178014927,0.2123821793780274,1495.0,2438.0,5187.0,6531.0,1576.0,2601.0,5452.0,6580.0,1457.0,2558.0,5365.0,6704.0,1485.0,2593.0,5434.0,6660.0,1454.0,2444.0,5255.0,6620.0,1466.0,2538.0,5256.0,6577.0,1581.0,2514.0,5145.0,6420.0,1578.0,2965.0,5619.0,7063.0,2021-07-07 21:50:49,2021-07-07 21:59:45
11.0,80.24860421390892,-102.27050878874044,1495.0,2438.0,5187.0,6531.0,-2.8711593123242722,0.21755992068048532,1470.0,2279.0,5005.0,6516.0,1529.0,2537.0,5359.0,6529.0,1454.0,2444.0,5255.0,6620.0,1581.0,2514.0,5145.0,6420.0,1493.0,2198.0,5066.0,6443.0,1457.0,2558.0,5365.0,6704.0,1547.0,2435.0,5004.0,6421.0,1485.0,2593.0,5434.0,6660.0,2021-07-07 21:50:49,2021-07-07 21:59:45
11.0,80.24869366013304,-102.27053852462252,1454.0,2444.0,5255.0,6620.0,-1.9713884451803432,0.23394932008231917,1493.0,2198.0,5066.0,6443.0,1457.0,2558.0,5365.0,6704.0,1495.0,2317.0,5132.0,6384.0,1495.0,2438.0,5187.0,6531.0,1495.0,2256.0,5118.0,6554.0,1420.0,2403.0,5209.0,6447.0,1470.0,2279.0,5005.0,6516.0,1529.0,2537.0,5359.0,6529.0,2021-07-07 21:50:49,2021-07-07 21:59:45
11.0,80.24878310635405,-102.27056826105267,1495.0,2317.0,5132.0,6384.0,-1.9763357178881007,0.2504778643845542,1495.0,2256.0,5118.0,6554.0,1420.0,2403.0,5209.0,6447.0,1556.0,2499.0,5043.0,6198.0,1454.0,2444.0,5255.0,6620.0,1448.0,2538.0,5352.0,6617.0,1495.0,2472.0,4940.0,6008.0,1493.0,2198.0,5066.0,6443.0,1457.0,2558.0,5365.0,6704.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.2375620598841,-102.25135125933431,4389.0,5938.0,7602.0,8520.0,-0.5523795839772971,0.2364206717720569,4036.0,5452.0,7268.0,8280.0,5207.0,7078.0,8273.0,8920.0,2406.0,4131.0,6489.0,7424.0,0.0,0.0,0.0,0.0,1982.0,3640.0,6059.0,7305.0,2715.0,4503.0,6611.0,7738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23765150787041,-102.2513807871354,2406.0,4131.0,6489.0,7424.0,-0.9010003664938976,0.23676292747152233,1982.0,3640.0,6059.0,7305.0,2715.0,4503.0,6611.0,7738.0,1524.0,2786.0,5660.0,7012.0,4389.0,5938.0,7602.0,8520.0,1540.0,2783.0,5616.0,6993.0,1404.0,2748.0,5748.0,7075.0,4036.0,5452.0,7268.0,8280.0,5207.0,7078.0,8273.0,8920.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23774095585361,-102.25141031548016,1524.0,2786.0,5660.0,7012.0,-1.2991499506933386,0.23931246191883218,1540.0,2783.0,5616.0,6993.0,1404.0,2748.0,5748.0,7075.0,1431.0,2587.0,5573.0,6948.0,2406.0,4131.0,6489.0,7424.0,1397.0,2638.0,5538.0,6977.0,1433.0,2565.0,5598.0,6948.0,1982.0,3640.0,6059.0,7305.0,2715.0,4503.0,6611.0,7738.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23773594761765,-102.25193774183904,1540.0,2783.0,5616.0,6993.0,-1.3649557718162288,0.2306447920014077,1535.0,2873.0,5746.0,7074.0,1524.0,2786.0,5660.0,7012.0,1397.0,2638.0,5538.0,6977.0,1982.0,3640.0,6059.0,7305.0,1376.0,2735.0,5727.0,7076.0,1431.0,2587.0,5573.0,6948.0,1589.0,3137.0,5983.0,7019.0,2406.0,4131.0,6489.0,7424.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23782539555106,-102.25196727549692,1397.0,2638.0,5538.0,6977.0,-1.4135950790717067,0.22955656641414174,1376.0,2735.0,5727.0,7076.0,1431.0,2587.0,5573.0,6948.0,1310.0,2429.0,5395.0,6844.0,1540.0,2783.0,5616.0,6993.0,1341.0,2613.0,5580.0,6996.0,1378.0,2411.0,5368.0,6743.0,1535.0,2873.0,5746.0,7074.0,1524.0,2786.0,5660.0,7012.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23791484348133,-102.2519968096986,1310.0,2429.0,5395.0,6844.0,-1.4277121961700179,0.2254669782954222,1341.0,2613.0,5580.0,6996.0,1378.0,2411.0,5368.0,6743.0,1347.0,2470.0,5351.0,6882.0,1397.0,2638.0,5538.0,6977.0,1375.0,2631.0,5619.0,7156.0,1367.0,2379.0,5293.0,6625.0,1376.0,2735.0,5727.0,7076.0,1431.0,2587.0,5573.0,6948.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23800429140856,-102.25202634444412,1347.0,2470.0,5351.0,6882.0,-1.2811110698608497,0.22778173376802838,1375.0,2631.0,5619.0,7156.0,1367.0,2379.0,5293.0,6625.0,1369.0,2349.0,5200.0,6774.0,1310.0,2429.0,5395.0,6844.0,1406.0,2525.0,5339.0,6950.0,1339.0,2280.0,5061.0,6591.0,1341.0,2613.0,5580.0,6996.0,1378.0,2411.0,5368.0,6743.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23809373933265,-102.25205587973346,1369.0,2349.0,5200.0,6774.0,-1.2311761111995316,0.22992412639802315,1406.0,2525.0,5339.0,6950.0,1339.0,2280.0,5061.0,6591.0,1288.0,2207.0,5181.0,6726.0,1347.0,2470.0,5351.0,6882.0,1347.0,2422.0,5315.0,6925.0,1295.0,2158.0,5021.0,6553.0,1375.0,2631.0,5619.0,7156.0,1367.0,2379.0,5293.0,6625.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23818318725365,-102.25208541556664,1288.0,2207.0,5181.0,6726.0,-1.3473073731043312,0.23187365087728337,1347.0,2422.0,5315.0,6925.0,1295.0,2158.0,5021.0,6553.0,1364.0,2271.0,5194.0,6869.0,1369.0,2349.0,5200.0,6774.0,1325.0,2495.0,5561.0,7219.0,1274.0,2117.0,4931.0,6535.0,1406.0,2525.0,5339.0,6950.0,1339.0,2280.0,5061.0,6591.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23827263517158,-102.2521149519437,1364.0,2271.0,5194.0,6869.0,-1.6552733030652809,0.24367535656701994,1325.0,2495.0,5561.0,7219.0,1274.0,2117.0,4931.0,6535.0,1319.0,2286.0,5167.0,6802.0,1288.0,2207.0,5181.0,6726.0,1338.0,2490.0,5397.0,6977.0,1304.0,2110.0,4985.0,6559.0,1347.0,2422.0,5315.0,6925.0,1295.0,2158.0,5021.0,6553.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23836208308643,-102.25214448886462,1319.0,2286.0,5167.0,6802.0,-1.6157883451997073,0.2456980169248634,1338.0,2490.0,5397.0,6977.0,1304.0,2110.0,4985.0,6559.0,1315.0,2122.0,4987.0,6501.0,1364.0,2271.0,5194.0,6869.0,1313.0,2194.0,5078.0,6463.0,1342.0,2067.0,4863.0,6377.0,1325.0,2495.0,5561.0,7219.0,1274.0,2117.0,4931.0,6535.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23835707371175,-102.25267194806746,1338.0,2490.0,5397.0,6977.0,-1.5949042598886916,0.22313755899568308,1438.0,2647.0,5552.0,6974.0,1319.0,2286.0,5167.0,6802.0,1313.0,2194.0,5078.0,6463.0,1325.0,2495.0,5561.0,7219.0,1385.0,2431.0,5363.0,6634.0,1315.0,2122.0,4987.0,6501.0,1587.0,2984.0,5896.0,7143.0,1364.0,2271.0,5194.0,6869.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.2384465215767,-102.2527014903023,1313.0,2194.0,5078.0,6463.0,-1.6165860511748487,0.22002827870877584,1385.0,2431.0,5363.0,6634.0,1315.0,2122.0,4987.0,6501.0,1343.0,2160.0,5080.0,6550.0,1338.0,2490.0,5397.0,6977.0,1388.0,2444.0,5316.0,6592.0,1327.0,2063.0,4917.0,6502.0,1438.0,2647.0,5552.0,6974.0,1319.0,2286.0,5167.0,6802.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23853596943859,-102.25273103308112,1343.0,2160.0,5080.0,6550.0,-1.675308764003503,0.22865124586173807,1388.0,2444.0,5316.0,6592.0,1327.0,2063.0,4917.0,6502.0,1371.0,2387.0,5214.0,6595.0,1313.0,2194.0,5078.0,6463.0,1404.0,2514.0,5265.0,6700.0,1346.0,2166.0,5117.0,6553.0,1385.0,2431.0,5363.0,6634.0,1315.0,2122.0,4987.0,6501.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23862541729738,-102.252760576404,1371.0,2387.0,5214.0,6595.0,-1.7174426872138024,0.2302631386963632,1404.0,2514.0,5265.0,6700.0,1346.0,2166.0,5117.0,6553.0,1363.0,2444.0,5374.0,6708.0,1343.0,2160.0,5080.0,6550.0,1483.0,2714.0,5394.0,6858.0,1363.0,2304.0,5356.0,6705.0,1388.0,2444.0,5316.0,6592.0,1327.0,2063.0,4917.0,6502.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23871486515307,-102.25279012027086,1363.0,2444.0,5374.0,6708.0,-1.5958235989377636,0.21642447303013207,1483.0,2714.0,5394.0,6858.0,1363.0,2304.0,5356.0,6705.0,1355.0,2561.0,5692.0,7100.0,1371.0,2387.0,5214.0,6595.0,1857.0,3278.0,6020.0,7192.0,1461.0,2615.0,5625.0,6817.0,1404.0,2514.0,5265.0,6700.0,1346.0,2166.0,5117.0,6553.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23880431300572,-102.25281966468178,1355.0,2561.0,5692.0,7100.0,-1.3087703894112759,0.23399515725562736,1857.0,3278.0,6020.0,7192.0,1461.0,2615.0,5625.0,6817.0,1604.0,3081.0,5996.0,7388.0,1363.0,2444.0,5374.0,6708.0,2082.0,3652.0,6358.0,7217.0,1454.0,2833.0,5760.0,7000.0,1483.0,2714.0,5394.0,6858.0,1363.0,2304.0,5356.0,6705.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23889376085523,-102.25284920963676,1604.0,3081.0,5996.0,7388.0,-1.002157210562283,0.228415544170144,2082.0,3652.0,6358.0,7217.0,1454.0,2833.0,5760.0,7000.0,2483.0,4262.0,6724.0,7877.0,1355.0,2561.0,5692.0,7100.0,1905.0,3564.0,6160.0,7396.0,2428.0,4275.0,6730.0,7746.0,1857.0,3278.0,6020.0,7192.0,1461.0,2615.0,5625.0,6817.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23888875038844,-102.253376696917,2082.0,3652.0,6358.0,7217.0,-0.8894039671569841,0.23551150673548074,2720.0,4593.0,6793.0,7977.0,1604.0,3081.0,5996.0,7388.0,1905.0,3564.0,6160.0,7396.0,1857.0,3278.0,6020.0,7192.0,2161.0,3634.0,6039.0,7208.0,2483.0,4262.0,6724.0,7877.0,2255.0,4112.0,6507.0,7388.0,1355.0,2561.0,5692.0,7100.0,2021-07-07 21:50:49,2021-07-07 21:59:45
12.0,80.23897819818808,-102.25340624718656,1905.0,3564.0,6160.0,7396.0,-0.984887631074987,0.23238756343333572,2161.0,3634.0,6039.0,7208.0,2483.0,4262.0,6724.0,7877.0,3773.0,5564.0,7633.0,8618.0,2082.0,3652.0,6358.0,7217.0,3209.0,4820.0,7244.0,7664.0,5148.0,7321.0,9096.0,9122.0,2720.0,4593.0,6793.0,7977.0,1604.0,3081.0,5996.0,7388.0,2021-07-07 21:50:49,2021-07-07 21:59:45
13.0,80.23575855960094,-102.2490076439476,3206.0,4718.0,6937.0,8095.0,-0.8449856183239266,0.21936925969303206,3307.0,4835.0,7015.0,7723.0,3155.0,4865.0,6860.0,7920.0,2055.0,3790.0,6427.0,7620.0,4189.0,5690.0,7633.0,8294.0,2461.0,4265.0,6571.0,7727.0,1915.0,3350.0,5920.0,7216.0,4574.0,6026.0,7665.0,8280.0,4518.0,6219.0,7764.0,8640.0,2021-07-07 21:50:49,2021-07-07 21:59:45
13.0,80.23584800780453,-102.24903714493156,2055.0,3790.0,6427.0,7620.0,-0.8228635731263169,0.22101835816997356,2461.0,4265.0,6571.0,7727.0,1915.0,3350.0,5920.0,7216.0,1677.0,3098.0,5974.0,7265.0,3206.0,4718.0,6937.0,8095.0,2033.0,3902.0,6489.0,7660.0,1489.0,2654.0,5555.0,6928.0,3307.0,4835.0,7015.0,7723.0,3155.0,4865.0,6860.0,7920.0,2021-07-07 21:50:49,2021-07-07 21:59:45
13.0,80.23593745600506,-102.2490666464586,1677.0,3098.0,5974.0,7265.0,-0.7772773493656419,0.2131819510843866,2033.0,3902.0,6489.0,7660.0,1489.0,2654.0,5555.0,6928.0,1332.0,2493.0,5394.0,6681.0,2055.0,3790.0,6427.0,7620.0,1577.0,2888.0,5493.0,6997.0,1328.0,2432.0,5498.0,6769.0,2461.0,4265.0,6571.0,7727.0,1915.0,3350.0,5920.0,7216.0,2021-07-07 21:50:49,2021-07-07 21:59:45
13.0,80.23593245140154,-102.24959397758607,2033.0,3902.0,6489.0,7660.0,-0.815976937861946,0.21678819358327597,2787.0,4520.0,6875.0,7887.0,1677.0,3098.0,5974.0,7265.0,1577.0,2888.0,5493.0,6997.0,2461.0,4265.0,6571.0,7727.0,1663.0,3093.0,5920.0,7199.0,1332.0,2493.0,5394.0,6681.0,3037.0,4840.0,6992.0,8071.0,2055.0,3790.0,6427.0,7620.0,2021-07-07 21:50:49,2021-07-07 21:59:45
13.0,80.23602189955224,-102.24962348442394,1577.0,2888.0,5493.0,6997.0,-0.9847914425667961,0.2255921841329121,1663.0,3093.0,5920.0,7199.0,1332.0,2493.0,5394.0,6681.0,1430.0,2550.0,5589.0,6913.0,2033.0,3902.0,6489.0,7660.0,1370.0,2623.0,5552.0,6967.0,1342.0,2412.0,5282.0,6759.0,2787.0,4520.0,6875.0,7887.0,1677.0,3098.0,5974.0,7265.0,2021-07-07 21:50:49,2021-07-07 21:59:45
13.0,80.23611134769988,-102.249652991805,1430.0,2550.0,5589.0,6913.0,-1.381424910947795,0.22362354773113674,1370.0,2623.0,5552.0,6967.0,1342.0,2412.0,5282.0,6759.0,1330.0,2401.0,5390.0,6901.0,1577.0,2888.0,5493.0,6997.0,1346.0,2455.0,5332.0,6749.0,1326.0,2277.0,5122.0,6774.0,1663.0,3093.0,5920.0,7199.0,1332.0,2493.0,5394.0,6681.0,2021-07-07 21:50:49,2021-07-07 21:59:45
13.0,80.23620079584443,-102.24968249972927,1330.0,2401.0,5390.0,6901.0,-1.616462837223708,0.22202427421667928,1346.0,2455.0,5332.0,6749.0,1326.0,2277.0,5122.0,6774.0,1341.0,2210.0,5131.0,6737.0,1430.0,2550.0,5589.0,6913.0,1346.0,2309.0,5309.0,6726.0,1332.0,2182.0,5034.0,6637.0,1370.0,2623.0,5552.0,6967.0,1342.0,2412.0,5282.0,6759.0,2021-07-07 21:50:49,2021-07-07 21:59:45
13.0,80.23629024398585,-102.2497120081968,1341.0,2210.0,5131.0,6737.0,-1.6825688647428723,0.22559469184678077,1346.0,2309.0,5309.0,6726.0,1332.0,2182.0,5034.0,6637.0,1309.0,2172.0,5027.0,6620.0,1330.0,2401.0,5390.0,6901.0,1313.0,2277.0,5195.0,6707.0,1317.0,2105.0,5003.0,6552.0,1346.0,2455.0,5332.0,6749.0,1326.0,2277.0,5122.0,6774.0,2021-07-07 21:50:49,2021-07-07 21:59:45
