x_atc,lat_ph,lon_ph,depth,depth_no_refraction,sd
8885074.0,79.53934298561708,-101.41400697691232,-0.4068384685695957,-0.5454772920920923,0.23207484208094517
8885076.5,79.53936799431199,-101.41403513183926,-0.3850599247295179,-0.5162772482482483,0.2448203980613552
8885079.0,79.539386750413,-101.41405612334107,-0.39580854096541584,-0.530688683083083,0.23554537416697455
8885081.5,79.539405506514,-101.41407711484288,-0.40655715720131375,-0.5451001179179178,0.22627035027259398
8885084.0,79.53942738868727,-101.41410155601758,-0.40732204106242087,-0.5461256521521523,0.2272054775027692
8885086.5,79.53944927086054,-101.41412599719229,-0.40808692492352794,-0.5471511863863867,0.2281406047329445
8885089.0,79.53947115315805,-101.41415042298411,-0.40602698788661684,-0.5443892821821823,0.23127598820225748
8885091.5,79.53949303545556,-101.41417484877594,-0.4039670508497058,-0.5416273779779779,0.2344113716715705
8885094.0,79.53951489869804,-101.41419858520536,-0.4216359988655423,-0.5653173941941945,0.2350130928311134
8885096.5,79.53953676194052,-101.41422232163475,-0.43930494688137883,-0.589007410410411,0.2356148139906563
8885099.0,79.53955864240189,-101.41424670805625,-0.49258349433250714,-0.6604417511511516,0.23127168488220906
8885101.5,79.53958052286326,-101.41427109447775,-0.5458620417836355,-0.7318760918918921,0.22692855577376175
8885104.0,79.5396024265549,-101.41429626149699,-0.6205556360255615,-0.8320231101101103,0.2141110042453638
8885106.5,79.53962433024651,-101.41432142851622,-0.6952492302674876,-0.9321701283283286,0.20129345271696586
8885109.0,79.53964620364869,-101.4143455866519,-0.795871435257404,-1.0670814804804807,0.20851114462405604
8885111.5,79.53966807705088,-101.4143697447876,-0.8964936402473204,-1.2019928326326328,0.21572883653114622
8885114.0,79.53968994651478,-101.41439386473962,-0.9348033148309796,-1.2533573400900906,0.20529129704414287
8885116.5,79.53971181597868,-101.41441798469164,-0.9731129894146389,-1.3047218475475484,0.19485375755713955
8885119.0,79.53973368532678,-101.41444216872722,-0.8895653229834346,-1.1927035445445453,0.2109079608271986
8885121.5,79.5397555546749,-101.4144663527628,-0.8060176565522303,-1.0806852415415422,0.22696216409725758
8885124.0,79.53977744583673,-101.4144914339891,-0.7224699901210261,-0.9686669385385391,0.22628353743257093
8885126.5,79.53979933699858,-101.4145165152154,-0.6389223236898217,-0.856648635535536,0.2256049107678842
8885129.0,79.53982120402793,-101.41454083579896,-0.5732777286367325,-0.768634254604605,0.2304901260932079
8885131.5,79.53984307105729,-101.41456515638254,-0.5076331335836435,-0.6806198736736739,0.2353753414185316
8885134.0,79.5398649238016,-101.41458910826583,-0.48774083205240437,-0.6539488491491494,0.2230245386577753
8885136.5,79.53988677654591,-101.41461306014912,-0.46784853052116526,-0.6272778246246249,0.21067373589701913
8885139.0,79.53991177155353,-101.41464135293455,-0.46910878420322927,-0.6289675364364364,0.21236601165910468
8885141.5,79.53993676656114,-101.41466964572,-0.4703690378852933,-0.630657248248248,0.21405828742119018
8885144.0,79.53995549906307,-101.41469051331909,-0.4905715617307282,-0.6577442099099096,0.21564947301622817
8885146.5,79.539974231565,-101.41471138091818,-0.5107740855761631,-0.6848311715715711,0.21724065861126618
8885149.0,79.53999607337198,-101.41473546721639,-0.5093652896859858,-0.6829422986486486,0.21594656093360823
8885151.5,79.54001791517896,-101.4147595535146,-0.5079564937958085,-0.6810534257257261,0.2146524632559504
8885154.0,79.54003976236262,-101.41478401777098,-0.5331101047409096,-0.7147786622622623,0.2205895751580213
8885156.5,79.5400616095463,-101.41480848202735,-0.5582637156860106,-0.7485038987987984,0.22652668706009216
8885159.0,79.54008345191941,-101.41483294284646,-0.5625153687976362,-0.7542043927427424,0.223837056037382
8885161.5,79.54010529429253,-101.41485740366556,-0.5667670219092618,-0.7599048866866864,0.22114742501467188
8885164.0,79.5401272180049,-101.41488168729819,-0.5090216501447156,-0.6824815566566564,0.21135504758164267
8885166.5,79.54014914171727,-101.41490597093082,-0.4512762783801695,-0.6050582266266264,0.20156267014861348
