Meltpond_ID,xs_drift,ys_drift
1,-0.003278947675186588,-0.0021936636239220184
2,-0.002402294608933227,-0.0010905183673668873
3,-0.0022113001162898465,-0.0013087587572846045
4,-0.03575594573518758,0.1278010747241799
5,-0.029233297035932554,0.130843317304211
