lat_ph,delta_time,dist_ph_across,dist_ph_along,h_ph,lon_ph,ph_id_channel,ph_id_count,ph_id_pulse,quality,weight_ph,x_atc,y_atc
79.87824750832281,110930383.97196214,3207.2654,17.34546,-184.35974,-102.14604426525456,54,2,46,0,41,8925109.0,3207.2654
79.8782712997427,110930383.97206214,3204.043,19.366957,244.83842,-102.14590560798436,49,1,47,0,18,8925111.0,3204.043
79.8782703880451,110930383.97206214,3204.2102,19.298828,222.54305,-102.1459132112114,43,1,47,0,76,8925111.0,3204.2102
79.8782693252232,110930383.97206214,3204.4055,19.219784,196.54802,-102.14592207638044,105,1,47,0,31,8925111.0,3204.4055
79.87826603038259,110930383.97206214,3205.0105,18.973913,115.97709,-102.1459495534598,46,1,47,0,94,8925111.0,3205.0105
79.8782630062258,110930383.97206214,3205.566,18.748678,42.039837,-102.14597476821896,45,2,47,0,30,8925111.0,3205.566
79.87826300115707,110930383.97206214,3205.567,18.7483,41.916565,-102.14597481022666,56,1,47,0,29,8925111.0,3205.567
79.87826122820323,110930383.97206214,3205.8923,18.616056,-1.4443923,-102.14598959859524,106,2,47,0,160,8925111.0,3205.8923
79.87826127067228,110930383.97206214,3205.8848,18.61907,-0.41154677,-102.14598924662944,104,1,47,0,177,8925111.0,3205.8848
79.87826129984195,110930383.97206214,3205.8794,18.621332,0.29785904,-102.1459890048832,44,2,47,0,178,8925111.0,3205.8794
79.8782612308868,110930383.97206214,3205.8918,18.616055,-1.3791273,-102.14598957635468,55,1,47,0,161,8925111.0,3205.8918
79.87826105067055,110930383.97206214,3205.925,18.602869,-5.7862253,-102.14599107939794,107,1,47,0,150,8925111.0,3205.925
79.87825770168445,110930383.97206214,3206.54,18.352999,-87.668724,-102.14601900513075,102,1,47,0,71,8925110.0,3206.54
79.87825635007388,110930383.97206214,3206.7883,18.252348,-120.73275,-102.14603028258784,103,2,47,0,10,8925110.0,3206.7883
79.87825497836657,110930383.97206214,3207.04,18.150171,-154.2609,-102.14604171710626,113,1,47,0,6,8925110.0,3207.04
79.87825353453032,110930383.97206214,3207.3052,18.04232,-189.567,-102.14605375887902,51,1,47,0,59,8925110.0,3207.3052
79.8782769589826,110930383.97216211,3204.1501,0.027361384,230.66449,-102.14591815702173,50,2,48,0,50,8925112.0,3204.1501
79.87827490121184,110930383.97216211,3204.5278,-0.12620321,180.34946,-102.14593531540928,49,1,48,0,41,8925112.0,3204.5278
79.87827190067198,110930383.97216211,3205.079,-0.34973893,106.96071,-102.1459603440108,106,1,48,0,0,8925112.0,3205.079
79.878270838921,110930383.97216211,3205.2742,-0.42885458,80.992645,-102.14596920031116,44,1,48,0,26,8925112.0,3205.2742
79.87826760308509,110930383.97216211,3205.8682,-0.6704651,1.8838209,-102.14599617891731,111,1,48,0,168,8925111.0,3205.8682
79.87826760533106,110930383.97216211,3205.8677,-0.6700828,1.9384433,-102.14599616030353,110,3,48,0,169,8925111.0,3205.8677
79.87826502439455,110930383.97216211,3206.3418,-0.8624415,-61.168835,-102.14601768287856,47,2,48,0,0,8925111.0,3206.3418
79.8782629229459,110930383.97216211,3206.7278,-1.0192767,-112.565636,-102.14603521266348,52,1,48,0,37,8925111.0,3206.7278
79.87826084691854,110930383.97216211,3207.109,-1.173854,-163.31914,-102.1460525222676,109,2,48,0,86,8925111.0,3207.109
79.87828348973956,110930383.97226211,3204.0977,0.76186657,237.74966,-102.14592345728724,51,1,49,0,51,8925113.0,3204.0977
79.87828232390943,110930383.97226211,3204.3115,0.67520714,209.2491,-102.14593317619574,101,1,49,0,12,8925113.0,3204.3115
79.8782808454334,110930383.97226211,3204.583,0.5648617,173.09631,-102.1459455051702,48,1,49,0,33,8925113.0,3204.583
79.87827746823596,110930383.97226211,3205.2034,0.3131737,90.498535,-102.14597367439748,112,1,49,0,48,8925112.0,3205.2034
79.87827703426136,110930383.97226211,3205.283,0.28070304,79.89547,-102.14597728999192,47,1,49,0,13,8925112.0,3205.283
79.87827500091294,110930383.97226211,3205.6565,0.12902457,30.17675,-102.14599424597678,113,1,49,0,17,8925112.0,3205.6565
79.87827512600063,110930383.97226211,3205.6333,0.13857718,33.243168,-102.1459931998106,102,1,49,0,67,8925112.0,3205.6333
79.87827384490248,110930383.97226211,3205.8687,0.043045003,1.916896,-102.14600388347378,45,1,49,0,148,8925112.0,3205.8687
79.87826948746468,110930383.97226211,3206.669,-0.2818693,-104.636375,-102.14604022391156,106,1,49,0,38,8925112.0,3206.669
79.87826948200684,110930383.97226211,3206.67,-0.28225163,-104.769104,-102.146040269144,41,2,49,0,38,8925112.0,3206.67
79.87826722175214,110930383.97226211,3207.085,-0.4508888,-160.05148,-102.14605912456436,52,3,49,0,35,8925112.0,3207.085
79.87826735294232,110930383.97226211,3207.0608,-0.44094533,-156.83684,-102.146058027826,53,2,49,0,2,8925112.0,3207.0608
79.87826609890124,110930383.97226211,3207.2913,-0.53465,-187.50322,-102.14606848722164,111,2,49,0,53,8925111.0,3207.2913
79.8782660786071,110930383.97226211,3207.295,-0.53618,-187.99675,-102.14606865541104,112,4,49,0,64,8925111.0,3207.295
79.87828744178891,110930383.97236212,3204.5186,1.3044187,181.78746,-102.14595025597652,110,1,50,0,44,8925113.0,3204.5186
79.8782867969209,110930383.97236212,3204.637,1.256332,166.00636,-102.1459556383692,114,1,50,0,51,8925113.0,3204.637
79.87828261176821,110930383.97236212,3205.4055,0.944446,63.661674,-102.14599054165224,112,1,50,0,4,8925113.0,3205.4055
79.87827997089555,110930383.97236212,3205.8904,0.7473882,-0.904658,-102.14601256107257,109,1,50,0,178,8925113.0,3205.8904
79.87828000678023,110930383.97236212,3205.884,0.75006187,-0.031941157,-102.14601226367344,105,1,50,0,178,8925113.0,3205.884
79.87828006159475,110930383.97236212,3205.8738,0.75426334,1.3254025,-102.1460117999039,45,2,50,0,142,8925113.0,3205.8738
79.87828002229611,110930383.97236212,3205.881,0.7512077,0.34540647,-102.14601213508324,113,1,50,0,160,8925113.0,3205.881
79.87827995319475,110930383.97236212,3205.8938,0.7462424,-1.3351426,-102.1460127077705,50,2,50,0,159,8925113.0,3205.8938
