lat_ph,delta_time,dist_ph_across,dist_ph_along,h_ph,lon_ph,ph_id_channel,ph_id_count,ph_id_pulse,quality,weight_ph,x_atc,y_atc
79.8663475673659,110930383.20776208,-3219.3506,9.72824,2.2034917,-101.79702088205484,18,5,144,0,147,8922381.0,-3219.3506
79.86634757178591,110930383.20776208,-3219.3516,9.728626,2.083116,-101.79702084642332,80,3,144,0,144,8922381.0,-3219.3516
79.86634885938733,110930383.20776208,-3219.5796,9.82757,-32.79324,-101.79701053118572,78,6,144,0,52,8922381.0,-3219.5796
79.86634892530465,110930383.20776208,-3219.591,9.832978,-34.56124,-101.79701000903437,19,3,144,0,55,8922381.0,-3219.591
79.86634869077847,110930383.20776208,-3219.5496,9.814814,-28.228537,-101.79701188117627,17,4,144,0,60,8922381.0,-3219.5496
79.86635043433712,110930383.20776208,-3219.8582,9.948946,-75.4132,-101.79699792721458,18,7,144,0,48,8922381.0,-3219.8582
79.86635124548715,110930383.20776208,-3220.0017,10.011575,-97.36772,-101.79699143437114,78,8,144,0,46,8922381.0,-3220.0017
79.86635093934125,110930383.20776208,-3219.9475,9.987991,-89.08469,-101.79699388387148,79,4,144,0,45,8922381.0,-3219.9475
79.86635273892865,110930383.20776208,-3220.2659,10.126411,-137.7943,-101.79697947822729,20,4,144,0,1,8922381.0,-3220.2659
79.8663543992043,110930383.20776208,-3220.5598,10.25403,-182.73654,-101.796966186392,18,9,144,0,42,8922381.0,-3220.5598
79.86634767456904,110930383.20786208,-3218.2678,9.967818,167.84166,-101.79707730638064,77,1,145,0,31,8922381.0,-3218.2678
79.86634801485226,110930383.20786208,-3218.3281,9.994094,158.62822,-101.79707458169416,20,1,145,0,72,8922381.0,-3218.3281
79.86635044243295,110930383.20786208,-3218.7578,10.18076,92.893036,-101.7970551412962,17,2,145,0,15,8922381.0,-3218.7578
79.86635230389798,110930383.20786208,-3219.087,10.324173,42.5227,-101.79704024609993,77,3,145,0,45,8922381.0,-3219.087
79.86635278073769,110930383.20786208,-3219.1714,10.3609,29.617764,-101.79703642980672,18,1,145,0,46,8922381.0,-3219.1714
79.86635328774933,110930383.20786208,-3219.261,10.39995,15.891167,-101.79703237028588,79,3,145,0,3,8922381.0,-3219.261
79.86635378969655,110930383.20786208,-3219.3499,10.438615,2.302552,-101.79702835159004,19,5,145,0,147,8922381.0,-3219.3499
79.86635648705912,110930383.20786208,-3219.8274,10.645899,-70.72224,-101.79700675480134,80,2,145,0,62,8922382.0,-3219.8274
79.86635641870961,110930383.20786208,-3219.8152,10.640869,-68.86083,-101.79700730579503,77,4,145,0,74,8922382.0,-3219.8152
79.86635617426386,110930383.20786208,-3219.772,10.62192,-62.25805,-101.79700925790335,17,5,145,0,42,8922382.0,-3219.772
79.86635771183865,110930383.20786208,-3220.0442,10.740279,-103.88695,-101.79699694598833,20,3,145,0,9,8922382.0,-3220.0442
79.86635731913434,110930383.20786208,-3219.9746,10.710106,-93.24665,-101.79700009327192,78,2,145,0,25,8922382.0,-3219.9746
79.86635846166011,110930383.20786208,-3220.1768,10.797918,-124.1711,-101.79699094753867,79,6,145,0,2,8922382.0,-3220.1768
79.86635974312519,110930383.20786208,-3220.4033,10.896576,-158.85178,-101.79698069098868,19,7,145,0,13,8922382.0,-3220.4033
79.86636059841933,110930383.20786208,-3220.5547,10.962355,-182.00789,-101.79697384227444,80,4,145,0,36,8922382.0,-3220.5547
79.86636082522327,110930383.20786208,-3220.595,10.979769,-188.15718,-101.79697202314608,17,6,145,0,24,8922382.0,-3220.595
79.86636152859157,110930383.20786208,-3220.7192,11.033944,-207.17577,-101.79696639916946,77,7,145,0,56,8922382.0,-3220.7192
79.86635101695907,110930383.20796208,-3217.7576,10.456468,245.89157,-101.79710782644136,19,1,146,0,48,8922381.0,-3217.7576
79.86635230503097,110930383.20796208,-3217.9854,10.555413,211.02701,-101.79709751667768,77,1,146,0,38,8922382.0,-3217.9854
79.86635187659832,110930383.20796208,-3217.9097,10.522558,222.61424,-101.7971009427342,79,2,146,0,54,8922382.0,-3217.9097
79.86635438161629,110930383.20796208,-3218.353,10.715455,154.79596,-101.7970808873348,17,2,146,0,35,8922382.0,-3218.353
79.86635453068553,110930383.20796208,-3218.3794,10.726669,150.76317,-101.7970796948642,18,2,146,0,11,8922382.0,-3218.3794
79.86635717965274,110930383.20796208,-3218.8481,10.930452,79.05312,-101.79705848825004,19,3,146,0,3,8922382.0,-3218.8481
79.8663581340872,110930383.20796208,-3219.0168,11.003937,53.222458,-101.79705084958114,77,4,146,0,38,8922382.0,-3219.0168
79.86635817923094,110930383.20796208,-3219.025,11.007419,51.992985,-101.79705048565908,17,5,146,0,21,8922382.0,-3219.025
79.86635913332991,110930383.20796208,-3219.1938,11.08091,26.171675,-101.79704284969262,17,6,146,0,69,8922382.0,-3219.1938
79.86635903965536,110930383.20796208,-3219.177,11.073561,28.722849,-101.79704360484097,77,7,146,0,57,8922382.0,-3219.177
79.8663600210807,110930383.20796208,-3219.3508,11.14938,2.1575122,-101.79703574858344,79,4,146,0,146,8922382.0,-3219.3508
79.86636001394139,110930383.20796208,-3219.3494,11.148608,2.3519444,-101.79703580613597,20,1,146,0,145,8922382.0,-3219.3494
79.86636001007234,110930383.20796208,-3219.3489,11.148605,2.4573157,-101.79703583732616,77,9,146,0,141,8922382.0,-3219.3489
79.86636001667671,110930383.20796208,-3219.3499,11.1489935,2.2774498,-101.79703578408528,78,3,146,0,146,8922382.0,-3219.3499
